Gene,IG Score Before Training,IG Score After Training,Difference
LOC441454,0.26894143,0.26894143,0.0
GADD45G,0.2760738,0.2760738,0.0
MIR4291,0.26894143,0.26894143,0.0
BARX1,0.26623428,0.26623428,0.0
MIRLET7A1,0.26894143,0.26894143,0.0
MIRLET7F1,0.26894143,0.26894143,0.0
MIR4670,0.26894143,0.26894143,0.0
LOC100128361,0.26894143,0.26894143,0.0
ANKRD19P,0.26894143,0.26894143,0.0
LOC101929748,0.26894143,0.26894143,0.0
MIRLET7DHG,0.26894143,0.26894143,0.0
MIRLET7D,0.26894143,0.26894143,0.0
NUTM2F,0.26894143,0.26894143,0.0
LOC100132077,0.26894143,0.26894143,0.0
PCAT7,0.26900962,0.26900962,0.0
MIR762HG,0.2689203,0.2689203,0.0
LOC101927954,0.26894143,0.26894143,0.0
PRSS36,0.26897818,0.26897818,0.0
MIR2278,0.26894143,0.26894143,0.0
MIR6081,0.26894143,0.26894143,0.0
MIR23B,0.26894143,0.26894143,0.0
MIR27B,0.26894143,0.26894143,0.0
MIR3074,0.26894143,0.26894143,0.0
MIR24-1,0.26894143,0.26894143,0.0
LOC100507346,0.26894143,0.26894143,0.0
PRSS53,0.26383024,0.26383024,0.0
PYCARD-AS1,0.26894143,0.26894143,0.0
FBXL19-AS1,0.26894143,0.26894143,0.0
ORAI3,0.26860344,0.26860344,0.0
STX1B,0.2609243,0.2609243,0.0
FBP2,0.26894143,0.26894143,0.0
LOC100288842,0.26894143,0.26894143,0.0
LOC100505478,0.26894143,0.26894143,0.0
TNFSF15,0.26452494,0.26452494,0.0
TNFSF8,0.2690142,0.2690142,0.0
LOC101928748,0.26894143,0.26894143,0.0
OR2K2,0.26894143,0.26894143,0.0
LINC01505,0.26818576,0.26818576,0.0
LINC01509,0.26894143,0.26894143,0.0
ACTL7A,0.26894143,0.26894143,0.0
ACTL7B,0.26894143,0.26894143,0.0
FAM206A,0.26889938,0.26889938,0.0
SNORA70C,0.26894143,0.26894143,0.0
LOC101928797,0.26894143,0.26894143,0.0
MIR4668,0.26894143,0.26894143,0.0
TMEM246-AS1,0.26894143,0.26894143,0.0
FRRS1L,0.22524165,0.22524165,0.0
MIR3927,0.26894143,0.26894143,0.0
TXN,0.2634275,0.2634275,0.0
TXNDC8,0.26894143,0.26894143,0.0
MIR7702,0.26894143,0.26894143,0.0
MRPL50,0.26969162,0.26969162,0.0
SLC46A2,0.26894143,0.26894143,0.0
FAM225B,0.26894143,0.26894143,0.0
ZNF883,0.26894143,0.26894143,0.0
ZFP37,0.26894143,0.26894143,0.0
LRRC37A5P,0.26894143,0.26894143,0.0
DNAJC25-GNG10,0.26894143,0.26894143,0.0
C9orf84,0.26894143,0.26894143,0.0
LOC388242,0.26894143,0.26894143,0.0
MIR32,0.26894143,0.26894143,0.0
PPP3R2,0.26894143,0.26894143,0.0
CYLC2,0.26894143,0.26894143,0.0
LOC101928523,0.26894143,0.26894143,0.0
SMC2-AS1,0.26894143,0.26894143,0.0
STX17-AS1,0.26894143,0.26894143,0.0
MURC,0.26894143,0.26894143,0.0
BAAT,0.26891103,0.26891103,0.0
LOC105376194,0.26894143,0.26894143,0.0
OR13F1,0.26894143,0.26894143,0.0
OR13C8,0.26894143,0.26894143,0.0
OR13C3,0.26894143,0.26894143,0.0
OR13C4,0.26894143,0.26894143,0.0
OR13D1,0.26894143,0.26894143,0.0
OR13C5,0.26894143,0.26894143,0.0
MIR147A,0.26894143,0.26894143,0.0
OR13C2,0.26894143,0.26894143,0.0
OR13C9,0.26894143,0.26894143,0.0
NIPSNAP3B,0.26894143,0.26894143,0.0
RALGAPA1P1,0.26894143,0.26894143,0.0
TAL2,0.26894143,0.26894143,0.0
MIR8081,0.26894143,0.26894143,0.0
ZNF764,0.26954147,0.26954147,0.0
ZNF688,0.26616192,0.26616192,0.0
ZNF785,0.2611661,0.2611661,0.0
LOC613037,0.26894143,0.26894143,0.0
SEPT1,0.26889703,0.26889703,0.0
SMG1P5,0.26894143,0.26894143,0.0
MYLPF,0.26891452,0.26891452,0.0
LINC01613,0.26894143,0.26894143,0.0
ALDOB,0.26894143,0.26894143,0.0
LOC642929,0.26894143,0.26894143,0.0
ZNF658,0.2701283,0.2701283,0.0
FAM74A3,0.26894143,0.26894143,0.0
LOC105379450,0.26894143,0.26894143,0.0
SPATA31A3,0.26894143,0.26894143,0.0
FAM27B,0.26894143,0.26894143,0.0
FAM27E3,0.26894143,0.26894143,0.0
GAS1,0.2725388,0.2725388,0.0
FOXD4L3,0.26894143,0.26894143,0.0
PGM5-AS1,0.2690691,0.2690691,0.0
TMEM252,0.25898382,0.25898382,0.0
LINC01506,0.26894143,0.26894143,0.0
LOC101927069,0.26894143,0.26894143,0.0
PRKACG,0.26894143,0.26894143,0.0
MIR3153,0.26894143,0.26894143,0.0
FOXD4L4,0.26894143,0.26894143,0.0
LOC101927358,0.26894143,0.26894143,0.0
RORB-AS1,0.26894143,0.26894143,0.0
C9orf135-AS1,0.26894143,0.26894143,0.0
MAMDC2-AS1,0.26894143,0.26894143,0.0
MIR204,0.26894143,0.26894143,0.0
C9orf57,0.26894143,0.26894143,0.0
LINC01504,0.26894143,0.26894143,0.0
LINC01474,0.2677767,0.2677767,0.0
FAM95B1,0.26894143,0.26894143,0.0
LOC105379252,0.26894143,0.26894143,0.0
GXYLT1P3,0.26894143,0.26894143,0.0
MIR1299,0.26894143,0.26894143,0.0
FRG1HP,0.26894143,0.26894143,0.0
BANCR,0.26824906,0.26824906,0.0
FAM27E2,0.26894143,0.26894143,0.0
LOC105376064,0.26894143,0.26894143,0.0
SPATA31A6,0.26894143,0.26894143,0.0
LOC103908605,0.26894143,0.26894143,0.0
LOC101927827,0.26894143,0.26894143,0.0
LOC554249,0.26894143,0.26894143,0.0
SPATA31A5,0.26894143,0.26894143,0.0
SPATA31A7,0.26894143,0.26894143,0.0
FAM27C,0.2687059,0.2687059,0.0
LOC102723709,0.26894143,0.26894143,0.0
PTGER4P2-CDK2AP2P2,0.26894143,0.26894143,0.0
LINC01410,0.26900652,0.26900652,0.0
LOC100132249,0.26894143,0.26894143,0.0
CBWD5,0.27017644,0.27017644,0.0
TP53TG3F,0.26894143,0.26894143,0.0
LOC728673,0.26894143,0.26894143,0.0
LOC101928195,0.26894143,0.26894143,0.0
LOC286297,0.26894143,0.26894143,0.0
AQP7P1,0.26894143,0.26894143,0.0
FLJ43315,0.26894143,0.26894143,0.0
ANKRD20A4,0.26894143,0.26894143,0.0
XLOC_007697,0.26894143,0.26894143,0.0
HERC2P4,0.26894143,0.26894143,0.0
LOC390705,0.26894143,0.26894143,0.0
TP53TG3D,0.26894143,0.26894143,0.0
TP53TG3B,0.26894143,0.26894143,0.0
TP53TG3,0.26894143,0.26894143,0.0
TP53TG3C,0.26894143,0.26894143,0.0
TP53TG3E,0.26894143,0.26894143,0.0
LOC403323,0.26894143,0.26894143,0.0
PYDC1,0.26923895,0.26923895,0.0
TRIM72,0.25381067,0.25381067,0.0
ITGAD,0.26894143,0.26894143,0.0
COX6A2,0.26894143,0.26894143,0.0
ZNF843,0.26894143,0.26894143,0.0
ARMC5,0.2698086,0.2698086,0.0
PRSS8,0.1984415,0.1984415,0.0
NXNL2,0.26900205,0.26900205,0.0
LOC286238,0.26894143,0.26894143,0.0
SLC5A2,0.26894143,0.26894143,0.0
AHSP,0.26894143,0.26894143,0.0
FRG2KP,0.26894143,0.26894143,0.0
YBX3P1,0.26894143,0.26894143,0.0
CLUHP3,0.26894143,0.26894143,0.0
LOC440896,0.26894143,0.26894143,0.0
LOC101927847,0.26894143,0.26894143,0.0
MIR4290HG,0.26894143,0.26894143,0.0
CTSLP8,0.26894143,0.26894143,0.0
LOC392364,0.26894143,0.26894143,0.0
SPATA31E1,0.26894143,0.26894143,0.0
CDK20,0.26642454,0.26642454,0.0
LOC102724156,0.26894143,0.26894143,0.0
SPATA31C2,0.26894143,0.26894143,0.0
LOC100129316,0.26894143,0.26894143,0.0
LINC00484,0.26894143,0.26894143,0.0
MIR3910-1,0.26894143,0.26894143,0.0
MIR3910-2,0.26894143,0.26894143,0.0
MIR4289,0.26894143,0.26894143,0.0
C9orf47,0.26894143,0.26894143,0.0
LOC102723753,0.26894143,0.26894143,0.0
FOXD4L6,0.26894143,0.26894143,0.0
MIR3651,0.26894143,0.26894143,0.0
SNORA84,0.26894143,0.26894143,0.0
OGN,0.2705025,0.2705025,0.0
OMD,0.26924127,0.26924127,0.0
ECM2,0.26966125,0.26966125,0.0
MIR4290,0.26894143,0.26894143,0.0
DIRAS2,0.26894143,0.26894143,0.0
LOC105376114,0.26894143,0.26894143,0.0
RPSAP9,0.26894143,0.26894143,0.0
PCA3,0.26894143,0.26894143,0.0
FOXB2,0.26981205,0.26981205,0.0
VPS13A-AS1,0.26894143,0.26894143,0.0
LOC101927450,0.26894143,0.26894143,0.0
LOC389765,0.26894143,0.26894143,0.0
LOC100128076,0.26894143,0.26894143,0.0
LOC101927623,0.26894143,0.26894143,0.0
ZCCHC6,0.26894143,0.26894143,0.0
SPATA31D5P,0.26894143,0.26894143,0.0
SPATA31D3,0.26894143,0.26894143,0.0
SPATA31D4,0.26894143,0.26894143,0.0
SPATA31D1,0.26894143,0.26894143,0.0
GAS1RR,0.26894143,0.26894143,0.0
LOC494127,0.26894143,0.26894143,0.0
C9orf170,0.26894143,0.26894143,0.0
CTSL3P,0.26894143,0.26894143,0.0
SPATA31C1,0.26894143,0.26894143,0.0
MIR7-1,0.26894143,0.26894143,0.0
LOC101927575,0.26894143,0.26894143,0.0
LOC101927502,0.26894143,0.26894143,0.0
RAB41,0.26894143,0.26894143,0.0
ARR3,0.26894143,0.26894143,0.0
GNG13,0.26894143,0.26894143,0.0
FAM173A,0.26878467,0.26878467,0.0
FBXL16,0.24071418,0.24071418,0.0
NARFL,0.2687724,0.2687724,0.0
MIR662,0.26894143,0.26894143,0.0
MIR3670-4,0.26894143,0.26894143,0.0
TPSD1,0.26894143,0.26894143,0.0
TPSB2,0.2672044,0.2672044,0.0
MIR1468,0.26894143,0.26894143,0.0
OTUD6A,0.26894143,0.26894143,0.0
AWAT2,0.26894143,0.26894143,0.0
MIR676,0.26894143,0.26894143,0.0
FAM155B,0.25303176,0.25303176,0.0
EDA2R,0.26923347,0.26923347,0.0
TPSAB1,0.26894143,0.26894143,0.0
INGX,0.26894143,0.26894143,0.0
FLJ44635,0.26894143,0.26894143,0.0
RGAG4,0.26894143,0.26894143,0.0
RPS26P11,0.26894143,0.26894143,0.0
P2RY4,0.26894143,0.26894143,0.0
AWAT1,0.26894143,0.26894143,0.0
DGAT2L6,0.26894143,0.26894143,0.0
TTC3P1,0.26894143,0.26894143,0.0
NLGN3,0.26918128,0.26918128,0.0
SLC7A3,0.26894143,0.26894143,0.0
DLG3-AS1,0.26894143,0.26894143,0.0
FGF16,0.26894143,0.26894143,0.0
MIR325,0.26894143,0.26894143,0.0
MIR384,0.26894143,0.26894143,0.0
MAGEE1,0.25877824,0.25877824,0.0
MAGEE2,0.26894143,0.26894143,0.0
CXorf65,0.26918215,0.26918215,0.0
TRO,0.25927258,0.25927258,0.0
SNORA11,0.26894143,0.26894143,0.0
FGD1,0.25892773,0.25892773,0.0
LOC100421746,0.26894143,0.26894143,0.0
GPR173,0.24597798,0.24597798,0.0
XAGE3,0.26894143,0.26894143,0.0
SPANXN5,0.26894143,0.26894143,0.0
SOX8,0.26937756,0.26937756,0.0
SSX2B,0.26894143,0.26894143,0.0
MIRLET7F2,0.26894143,0.26894143,0.0
MIR98,0.26894143,0.26894143,0.0
RIBC1,0.26894143,0.26894143,0.0
MIR3177,0.26894143,0.26894143,0.0
IGFALS,0.2694764,0.2694764,0.0
HN1L,0.26894143,0.26894143,0.0
LOC105371046,0.26894143,0.26894143,0.0
SSX2,0.26894143,0.26894143,0.0
PRR25,0.26894143,0.26894143,0.0
SPIN2B,0.27005622,0.27005622,0.0
SPIN3,0.23947093,0.23947093,0.0
MIR223,0.26894143,0.26894143,0.0
FRMD8P1,0.26894143,0.26894143,0.0
ZC3H12B,0.26894143,0.26894143,0.0
MAGEH1,0.24920923,0.24920923,0.0
PFKFB1,0.26894143,0.26894143,0.0
MIR4536-1,0.26894143,0.26894143,0.0
ARHGEF9-IT1,0.26894143,0.26894143,0.0
ZXDA,0.26894143,0.26894143,0.0
NLRP2B,0.26894143,0.26894143,0.0
ZXDB,0.2703867,0.2703867,0.0
SPIN2A,0.26894143,0.26894143,0.0
MIR6857,0.26894143,0.26894143,0.0
ALAS2,0.26894143,0.26894143,0.0
MIR4536-2,0.26894143,0.26894143,0.0
GPR174,0.26907527,0.26907527,0.0
P2RY10,0.26903614,0.26903614,0.0
PRR35,0.26894143,0.26894143,0.0
MIR3176,0.26894143,0.26894143,0.0
MIR5587,0.26894143,0.26894143,0.0
LINC00235,0.26894143,0.26894143,0.0
DECR2,0.26975954,0.26975954,0.0
ACRC,0.26894143,0.26894143,0.0
LOC105371038,0.26894143,0.26894143,0.0
PABPC1L2B-AS1,0.26894143,0.26894143,0.0
DMRTC1B,0.26894143,0.26894143,0.0
ZCCHC13,0.26894143,0.26894143,0.0
MIR374A,0.26894143,0.26894143,0.0
MIR545,0.26894143,0.26894143,0.0
MIR374C,0.26894143,0.26894143,0.0
MIR374B,0.26894143,0.26894143,0.0
RHBDL1,0.27058154,0.27058154,0.0
NAP1L3,0.24823707,0.24823707,0.0
FAM133A,0.26894143,0.26894143,0.0
PABPC5-AS1,0.26894143,0.26894143,0.0
PABPC5,0.26894143,0.26894143,0.0
MIR4328,0.26894143,0.26894143,0.0
ZCCHC5,0.26894143,0.26894143,0.0
LPAR4,0.26894143,0.26894143,0.0
LOC105371184,0.26894143,0.26894143,0.0
PGAM4,0.26894143,0.26894143,0.0
LOC101928128,0.26894143,0.26894143,0.0
SATL1,0.26894143,0.26894143,0.0
MIR548I4,0.26894143,0.26894143,0.0
WFIKKN1,0.26919127,0.26919127,0.0
NHLRC4,0.26894143,0.26894143,0.0
MSLN,0.23190972,0.23190972,0.0
CCDC78,0.27047354,0.27047354,0.0
CYSLTR1,0.26908767,0.26908767,0.0
MIR361,0.26894143,0.26894143,0.0
MIR1321,0.26894143,0.26894143,0.0
TNMD,0.26894143,0.26894143,0.0
DIAPH2-AS1,0.26888025,0.26888025,0.0
RPA4,0.26894143,0.26894143,0.0
CXorf49,0.26894143,0.26894143,0.0
CXorf49B,0.26894143,0.26894143,0.0
MIR421,0.26894143,0.26894143,0.0
LOC100132741,0.26894143,0.26894143,0.0
LOC101059915,0.26894143,0.26894143,0.0
UQCRBP1,0.26894143,0.26894143,0.0
FOXR2,0.26894143,0.26894143,0.0
USP51,0.2692094,0.2692094,0.0
GDPD2,0.26894143,0.26894143,0.0
LOC100129291,0.26894143,0.26894143,0.0
CXCR3,0.26902694,0.26902694,0.0
LINC00891,0.26894143,0.26894143,0.0
RPS4X,0.06326177,0.06326177,0.0
CITED1,0.2603485,0.2603485,0.0
XIST,0.26411933,0.26411933,0.0
CDX4,0.26894143,0.26894143,0.0
NAP1L2,0.25939652,0.25939652,0.0
PABPC1L2A,0.26925966,0.26925966,0.0
NAP1L6,0.26894143,0.26894143,0.0
PABPC1L2B,0.26894143,0.26894143,0.0
CPXCR1,0.26894143,0.26894143,0.0
MIR548M,0.26894143,0.26894143,0.0
LOC100132304,0.26894143,0.26894143,0.0
LINC00684,0.26894143,0.26894143,0.0
FAM226A,0.26894143,0.26894143,0.0
DMRTC1,0.26894143,0.26894143,0.0
FAM226B,0.26894143,0.26894143,0.0
LOC101928259,0.26894143,0.26894143,0.0
TGIF2LX,0.26894143,0.26894143,0.0
BRDTP1,0.26894143,0.26894143,0.0
NPW,0.26960883,0.26960883,0.0
NOXO1,0.26904207,0.26904207,0.0
RNF151,0.26894143,0.26894143,0.0
SYNGR3,0.2430537,0.2430537,0.0
MIR3180-5,0.26894143,0.26894143,0.0
MIR4516,0.26894143,0.26894143,0.0
EME2,0.2511338,0.2511338,0.0
MIR6894,0.26894143,0.26894143,0.0
SNORA78,0.26894143,0.26894143,0.0
SNHG9,0.26963085,0.26963085,0.0
SNORA64,0.26894143,0.26894143,0.0
SNORA10,0.26894143,0.26894143,0.0
RPS2,0.26617277,0.26617277,0.0
KRBOX4,0.26642007,0.26642007,0.0
LINC01186,0.26894143,0.26894143,0.0
LOC401585,0.26894143,0.26894143,0.0
MRPS34,0.27265632,0.27265632,0.0
KCND1,0.26894143,0.26894143,0.0
SSX1,0.2689196,0.2689196,0.0
SSX5,0.26894143,0.26894143,0.0
SSX6,0.26894143,0.26894143,0.0
ZNF630-AS1,0.26894143,0.26894143,0.0
ZNF630,0.25980452,0.25980452,0.0
SPACA5B,0.26894143,0.26894143,0.0
SSX9,0.26894143,0.26894143,0.0
LOC101927635,0.26894143,0.26894143,0.0
MIR6511B2,0.26894143,0.26894143,0.0
MIR6511B1,0.26894143,0.26894143,0.0
LOC105371049,0.26894143,0.26894143,0.0
MIR1225,0.26894143,0.26894143,0.0
UXT-AS1,0.26894143,0.26894143,0.0
CFP,0.26894143,0.26894143,0.0
MIR4769,0.26894143,0.26894143,0.0
SPACA5,0.26894143,0.26894143,0.0
MIR222,0.26894143,0.26894143,0.0
MIR221,0.26894143,0.26894143,0.0
LOC392452,0.26894143,0.26894143,0.0
TBC1D25,0.2661045,0.2661045,0.0
SSX4,0.26894143,0.26894143,0.0
SSX4B,0.26894143,0.26894143,0.0
SSX3,0.26894143,0.26894143,0.0
LINC01560,0.26894143,0.26894143,0.0
GLOD5,0.26894143,0.26894143,0.0
MIR3937,0.26894143,0.26894143,0.0
ZNF645,0.26894143,0.26894143,0.0
PHEX-AS1,0.26894143,0.26894143,0.0
YY2,0.26894143,0.26894143,0.0
KLHL34,0.26894143,0.26894143,0.0
EIF1AX-AS1,0.26894143,0.26894143,0.0
SCARNA9L,0.26894143,0.26894143,0.0
GATA1,0.26894143,0.26894143,0.0
SNORA11C,0.26894143,0.26894143,0.0
ZNF157,0.26894143,0.26894143,0.0
INE1,0.26894143,0.26894143,0.0
MIR3915,0.26894143,0.26894143,0.0
LINC01204,0.26894143,0.26894143,0.0
CXorf36,0.26894143,0.26894143,0.0
DUSP21,0.26894143,0.26894143,0.0
LOC105373185,0.26894143,0.26894143,0.0
RGN,0.26491174,0.26491174,0.0
LINC01545,0.26894143,0.26894143,0.0
CHST7,0.27044156,0.27044156,0.0
ZNF674-AS1,0.26894143,0.26894143,0.0
LOC101927501,0.26894143,0.26894143,0.0
PPP1R2P9,0.26894143,0.26894143,0.0
GPR82,0.26894143,0.26894143,0.0
NYX,0.26894143,0.26894143,0.0
NDP,0.26935282,0.26935282,0.0
NUDT10,0.26933256,0.26933256,0.0
BMP15,0.26894143,0.26894143,0.0
MIR502,0.26894143,0.26894143,0.0
MIR660,0.26894143,0.26894143,0.0
MIR500B,0.26894143,0.26894143,0.0
MIR501,0.26894143,0.26894143,0.0
SNORA11D,0.26894143,0.26894143,0.0
SNORA11E,0.26894143,0.26894143,0.0
MIR188,0.26894143,0.26894143,0.0
MIR532,0.26894143,0.26894143,0.0
USP27X,0.264932,0.264932,0.0
USP27X-AS1,0.26894143,0.26894143,0.0
PAGE4,0.2753606,0.2753606,0.0
PAGE1,0.27011728,0.27011728,0.0
CXorf67,0.26894143,0.26894143,0.0
NUDT11,0.26948744,0.26948744,0.0
MAGED4B,0.26894143,0.26894143,0.0
MIR6895,0.26894143,0.26894143,0.0
KANTR,0.26407436,0.26407436,0.0
TPSG1,0.26956525,0.26956525,0.0
C1QTNF8,0.26894143,0.26894143,0.0
SSTR5,0.2690166,0.2690166,0.0
SSTR5-AS1,0.26894143,0.26894143,0.0
LMF1-AS1,0.26894143,0.26894143,0.0
SSX7,0.26894143,0.26894143,0.0
UNKL,0.27070287,0.27070287,0.0
BAIAP3,0.26991925,0.26991925,0.0
MAGED4,0.26894143,0.26894143,0.0
GSPT2,0.2587762,0.2587762,0.0
CENPVL2,0.26894143,0.26894143,0.0
CENPVL1,0.26894143,0.26894143,0.0
LINC01496,0.26894143,0.26894143,0.0
XAGE5,0.26894143,0.26894143,0.0
PTX4,0.26894143,0.26894143,0.0
SYP-AS1,0.26894143,0.26894143,0.0
SYP,0.2232933,0.2232933,0.0
GAGE1,0.2703251,0.2703251,0.0
GAGE2C,0.26894143,0.26894143,0.0
GAGE2B,0.26894143,0.26894143,0.0
PCSK1N,0.043026924,0.043026924,0.0
ERAS,0.26894143,0.26894143,0.0
PAGE3,0.26894143,0.26894143,0.0
CCDC120,0.258506,0.258506,0.0
GAGE12J,0.26894143,0.26894143,0.0
GAGE10,0.26894143,0.26894143,0.0
SSX8,0.26894143,0.26894143,0.0
XAGE1E,0.26894143,0.26894143,0.0
XAGE1B,0.26894143,0.26894143,0.0
MIR8088,0.26894143,0.26894143,0.0
XAGE2,0.26894143,0.26894143,0.0
MAGIX,0.27098858,0.27098858,0.0
PAGE5,0.26894143,0.26894143,0.0
SNORA109,0.26894143,0.26894143,0.0
MTRNR2L10,0.26898056,0.26898056,0.0
PAGE2,0.26894143,0.26894143,0.0
PAGE2B,0.26894143,0.26894143,0.0
MIR362,0.26894143,0.26894143,0.0
MIR500A,0.26894143,0.26894143,0.0
GAGE2A,0.26894143,0.26894143,0.0
CACNA1F,0.26894143,0.26894143,0.0
GAGE13,0.26894143,0.26894143,0.0
GAGE2E,0.26894143,0.26894143,0.0
GAGE2D,0.26894143,0.26894143,0.0
HS3ST6,0.26907074,0.26907074,0.0
LINC00254,0.26894143,0.26894143,0.0
RPL3L,0.26894143,0.26894143,0.0
FOXP3,0.26894143,0.26894143,0.0
CCDC22,0.2696399,0.2696399,0.0
GAGE8,0.26894143,0.26894143,0.0
SPANXN1,0.26894143,0.26894143,0.0
UBE2NL,0.26894143,0.26894143,0.0
CT45A5,0.26894143,0.26894143,0.0
DDX26B-AS1,0.26894143,0.26894143,0.0
SMIM10,0.2690451,0.2690451,0.0
LOC340581,0.26894143,0.26894143,0.0
FAM122C,0.25792065,0.25792065,0.0
ITM2A,0.2699474,0.2699474,0.0
PDXDC2P,0.26894143,0.26894143,0.0
C16orf47,0.26894143,0.26894143,0.0
PKD1L3,0.26894143,0.26894143,0.0
MIR503HG,0.26894143,0.26894143,0.0
MIR542,0.26894143,0.26894143,0.0
MIR450A2,0.26894143,0.26894143,0.0
MIR450A1,0.26894143,0.26894143,0.0
MIR450B,0.26894143,0.26894143,0.0
IL34,0.2693095,0.2693095,0.0
CT45A1,0.26894143,0.26894143,0.0
CT45A6,0.26894143,0.26894143,0.0
CT45A7,0.26894143,0.26894143,0.0
MIR934,0.26894143,0.26894143,0.0
BRS3,0.26894143,0.26894143,0.0
SMIM10L2A,0.26894143,0.26894143,0.0
ZNF449,0.26526356,0.26526356,0.0
SLITRK2,0.2686981,0.2686981,0.0
FAM127A,0.26894143,0.26894143,0.0
FAM127C,0.26894143,0.26894143,0.0
LOC100287728,0.26894143,0.26894143,0.0
CT45A10,0.26894143,0.26894143,0.0
CT45A2,0.26894143,0.26894143,0.0
MIR890,0.26894143,0.26894143,0.0
MIR892C,0.26894143,0.26894143,0.0
TMEM257,0.26894143,0.26894143,0.0
CT55,0.26894143,0.26894143,0.0
MIR106A,0.26894143,0.26894143,0.0
APLN,0.26906106,0.26906106,0.0
ACTRT1,0.26894143,0.26894143,0.0
PRR32,0.26894143,0.26894143,0.0
LINC01201,0.26894143,0.26894143,0.0
LOC105373338,0.26894143,0.26894143,0.0
FAM45BP,0.26894143,0.26894143,0.0
LINC00633,0.26894143,0.26894143,0.0
SLC25A14,0.26786262,0.26786262,0.0
DCAF12L2,0.26894143,0.26894143,0.0
LOC101928495,0.26894143,0.26894143,0.0
TEX13C,0.26894143,0.26894143,0.0
SH2D1A,0.26894143,0.26894143,0.0
LOC101928402,0.26894143,0.26894143,0.0
MIR3672,0.26894143,0.26894143,0.0
GLUD2,0.26894143,0.26894143,0.0
GPR119,0.26894143,0.26894143,0.0
SMIM10L2B,0.26894143,0.26894143,0.0
FAM127B,0.26894143,0.26894143,0.0
MIR18B,0.26894143,0.26894143,0.0
MIR20B,0.26894143,0.26894143,0.0
MIR19B2,0.26894143,0.26894143,0.0
MIR92A2,0.26894143,0.26894143,0.0
MIR363,0.26894143,0.26894143,0.0
CCDC160,0.26904127,0.26904127,0.0
MIR424,0.26894143,0.26894143,0.0
MIR503,0.26894143,0.26894143,0.0
LINC00892,0.26894143,0.26894143,0.0
TFDP3,0.26894143,0.26894143,0.0
USP26,0.26894143,0.26894143,0.0
HS6ST2-AS1,0.26894143,0.26894143,0.0
OR13H1,0.26894143,0.26894143,0.0
IGSF1,0.26894143,0.26894143,0.0
LINC00629,0.26894143,0.26894143,0.0
MIR891A,0.26894143,0.26894143,0.0
MIR452,0.26894143,0.26894143,0.0
MIR224,0.26894143,0.26894143,0.0
MAGEA12,0.26894143,0.26894143,0.0
CSAG1,0.26894143,0.26894143,0.0
MAGEA2B,0.26894143,0.26894143,0.0
MAGEA2,0.26894143,0.26894143,0.0
CT45A3,0.26894143,0.26894143,0.0
CSAG4,0.26894143,0.26894143,0.0
SPANXN3,0.26894143,0.26894143,0.0
SPANXN4,0.26894143,0.26894143,0.0
MAGEC2,0.26110303,0.26110303,0.0
MAGEC1,0.26276,0.26276,0.0
MAGEC3,0.26894143,0.26894143,0.0
SPANXD,0.26894143,0.26894143,0.0
MIR892A,0.26894143,0.26894143,0.0
CSAG3,0.26894143,0.26894143,0.0
MIR514A1,0.26894143,0.26894143,0.0
MIR510,0.26894143,0.26894143,0.0
MIR891B,0.26894143,0.26894143,0.0
MIR892B,0.26894143,0.26894143,0.0
MIR509-3,0.26894143,0.26894143,0.0
MIR509-2,0.26894143,0.26894143,0.0
MIR509-1,0.26894143,0.26894143,0.0
CXorf51A,0.26894143,0.26894143,0.0
MIR508,0.26894143,0.26894143,0.0
MIR507,0.26894143,0.26894143,0.0
GABRQ,0.23022589,0.23022589,0.0
MIR105-2,0.26894143,0.26894143,0.0
MIR513A1,0.26894143,0.26894143,0.0
MIR513B,0.26894143,0.26894143,0.0
MIR513C,0.26894143,0.26894143,0.0
CXorf51B,0.26894143,0.26894143,0.0
MIR514B,0.26894143,0.26894143,0.0
MAGEA9,0.26894143,0.26894143,0.0
HSFX2,0.26894143,0.26894143,0.0
HSFX1,0.26894143,0.26894143,0.0
LOC101928917,0.26894143,0.26894143,0.0
LINC00893,0.26894143,0.26894143,0.0
SOX3,0.26894143,0.26894143,0.0
VGLL1,0.2690636,0.2690636,0.0
MIR888,0.26894143,0.26894143,0.0
MIR504,0.26894143,0.26894143,0.0
LINC00889,0.26894143,0.26894143,0.0
ZIC3,0.26894143,0.26894143,0.0
GPR101,0.26894143,0.26894143,0.0
SNORD61,0.26894143,0.26894143,0.0
CD40LG,0.26894143,0.26894143,0.0
CT45A9,0.26894143,0.26894143,0.0
CT45A8,0.26894143,0.26894143,0.0
SAGE1,0.26894143,0.26894143,0.0
SPANXA2,0.26894143,0.26894143,0.0
LDOC1,0.24342357,0.24342357,0.0
SPANXC,0.26894143,0.26894143,0.0
MIR320D2,0.26894143,0.26894143,0.0
SPANXB1,0.26894143,0.26894143,0.0
CDR1,0.26894143,0.26894143,0.0
SPANXN2,0.26894143,0.26894143,0.0
SLITRK4,0.26894143,0.26894143,0.0
MAGEA9B,0.26894143,0.26894143,0.0
CXorf66,0.26894143,0.26894143,0.0
MIR505,0.26894143,0.26894143,0.0
F9,0.26894143,0.26894143,0.0
SRD5A1P1,0.26894143,0.26894143,0.0
FGF13-AS1,0.26894143,0.26894143,0.0
LOC645188,0.26894143,0.26894143,0.0
SPANXA1,0.26894143,0.26894143,0.0
MAGEA11,0.2676557,0.2676557,0.0
LOC389895,0.26894143,0.26894143,0.0
