Gene,IG Score Before Training,IG Score After Training,Difference
HHEX,0.26074123,0.26074123,0.0
MIR4526,0.26894143,0.26894143,0.0
SNORD137,0.26894143,0.26894143,0.0
NRG3-AS1,0.26894143,0.26894143,0.0
PLPPR1,0.25934047,0.25934047,0.0
LOC105378397,0.26894143,0.26894143,0.0
MSANTD3-TMEFF1,0.26894143,0.26894143,0.0
TYRP1,0.20568082,0.20568082,0.0
RGR,0.26894143,0.26894143,0.0
HOST2,0.26894143,0.26894143,0.0
MIR6785,0.26894143,0.26894143,0.0
FAM157B,0.26894143,0.26894143,0.0
C10orf99,0.23302911,0.23302911,0.0
SMIM6,0.25606102,0.25606102,0.0
CDHR1,0.2724205,0.2724205,0.0
MIR133A1HG,0.26894143,0.26894143,0.0
CRTC1,0.2656222,0.2656222,0.0
MIR3157,0.26894143,0.26894143,0.0
LRIT1,0.26894143,0.26894143,0.0
PRUNE2,0.24777304,0.24777304,0.0
MUSK,0.26894143,0.26894143,0.0
LOC102724279,0.26894143,0.26894143,0.0
LOC729815,0.26894143,0.26894143,0.0
EIF5AL1,0.2705388,0.2705388,0.0
ARSD,0.26664627,0.26664627,0.0
LIPM,0.26894143,0.26894143,0.0
LIPN,0.26894143,0.26894143,0.0
LOC105373300,0.26894143,0.26894143,0.0
CYP2C8,0.26894143,0.26894143,0.0
BEND3P3,0.26894143,0.26894143,0.0
OR7C2,0.26894143,0.26894143,0.0
FAM213A,0.26881674,0.26881674,0.0
TECR,0.26830304,0.26830304,0.0
MAT1A,0.2698425,0.2698425,0.0
PROSER2-AS1,0.26894143,0.26894143,0.0
MIR602,0.26894143,0.26894143,0.0
NUTM2B,0.26894143,0.26894143,0.0
LOC105378385,0.26894143,0.26894143,0.0
SNORD130,0.26894143,0.26894143,0.0
LOC101929574,0.26894143,0.26894143,0.0
DLG5-AS1,0.26894143,0.26894143,0.0
LINC00668,0.26899278,0.26899278,0.0
RPS24,0.23690946,0.23690946,0.0
POF1B,0.2041969,0.2041969,0.0
LINC00595,0.26894143,0.26894143,0.0
PRDM12,0.26894143,0.26894143,0.0
FBL,0.20623775,0.20623775,0.0
MRPL41,0.27061707,0.27061707,0.0
RLN1,0.26899427,0.26899427,0.0
ANKRD24,0.2690837,0.2690837,0.0
FAM25A,0.26894143,0.26894143,0.0
LINC00102,0.26894143,0.26894143,0.0
LOC100499484-C9ORF174,0.26894143,0.26894143,0.0
C19orf44,0.26919287,0.26919287,0.0
GALNT12,0.26275927,0.26275927,0.0
CDC14B,0.2701801,0.2701801,0.0
LOC158435,0.26894143,0.26894143,0.0
SLC35D2,0.24881841,0.24881841,0.0
KCNMA1-AS3,0.26894143,0.26894143,0.0
SUMO2,0.24327013,0.24327013,0.0
MIR876,0.26894143,0.26894143,0.0
MIR3678,0.26894143,0.26894143,0.0
LOC642361,0.26894143,0.26894143,0.0
LOC101927571,0.26894143,0.26894143,0.0
SPINK4,0.40924135,0.40924135,0.0
TMEM254-AS1,0.26894143,0.26894143,0.0
PLAC9,0.2691572,0.2691572,0.0
LINC00476,0.26885003,0.26885003,0.0
KLHL4,0.26872456,0.26872456,0.0
MIR604,0.26894143,0.26894143,0.0
ANKRD20A5P,0.26894143,0.26894143,0.0
HMCN2,0.26894644,0.26894644,0.0
ZNF519,0.26610678,0.26610678,0.0
HN1,0.26894143,0.26894143,0.0
MBL1P,0.26894143,0.26894143,0.0
LOC105376331,0.26894143,0.26894143,0.0
DACH2,0.26894143,0.26894143,0.0
SFTPD,0.27973303,0.27973303,0.0
TMEFF1,0.27174807,0.27174807,0.0
KCNMA1-AS2,0.26894143,0.26894143,0.0
LOC100130698,0.26894143,0.26894143,0.0
MRPS7,0.27239436,0.27239436,0.0
FRMD3,0.26887423,0.26887423,0.0
SVIL-AS1,0.26894143,0.26894143,0.0
PLAC1,0.26894143,0.26894143,0.0
MFSD14C,0.26937494,0.26937494,0.0
C9orf3,0.26889896,0.26889896,0.0
GPC3,0.2727603,0.2727603,0.0
AGAP11,0.26894143,0.26894143,0.0
LOC101928786,0.26894143,0.26894143,0.0
LINC00837,0.26894143,0.26894143,0.0
MIR548AA2,0.26894143,0.26894143,0.0
SCGB1B2P,0.26894143,0.26894143,0.0
NUDT9P1,0.26894143,0.26894143,0.0
LINC00502,0.26894143,0.26894143,0.0
CPSF4L,0.26894143,0.26894143,0.0
ZNF573,0.2538845,0.2538845,0.0
LOC105378430,0.26894143,0.26894143,0.0
MIR4524A,0.26894143,0.26894143,0.0
MIR8086,0.26894143,0.26894143,0.0
CYP2C9,0.26894143,0.26894143,0.0
PDE6C,0.26894143,0.26894143,0.0
PRO1804,0.26894143,0.26894143,0.0
LINC01497,0.26894143,0.26894143,0.0
RBP4,0.26894888,0.26894888,0.0
DNAJB5,0.2628726,0.2628726,0.0
MC5R,0.24595246,0.24595246,0.0
ABCA9,0.2687507,0.2687507,0.0
LINC01517,0.26894143,0.26894143,0.0
TMC1,0.26894143,0.26894143,0.0
LOC284395,0.26894143,0.26894143,0.0
LIPF,0.26894143,0.26894143,0.0
ZNF536,0.2689217,0.2689217,0.0
MIR4524B,0.26894143,0.26894143,0.0
TEN1-CDK3,0.26894143,0.26894143,0.0
TNKS2-AS1,0.26894143,0.26894143,0.0
IL33,0.26663515,0.26663515,0.0
PPP1R3C,0.26088548,0.26088548,0.0
ABCA9-AS1,0.26886952,0.26886952,0.0
IL12RB1,0.26900852,0.26900852,0.0
ABCA6,0.26886484,0.26886484,0.0
ARMCX5-GPRASP2,0.26891243,0.26891243,0.0
METTL4,0.2638547,0.2638547,0.0
C10orf126,0.26894143,0.26894143,0.0
TMEM215,0.26894143,0.26894143,0.0
C10orf12,0.26894143,0.26894143,0.0
LINC00526,0.26894143,0.26894143,0.0
ZNF567,0.26186076,0.26186076,0.0
MIR4679-2,0.26894143,0.26894143,0.0
LYZL1,0.26894143,0.26894143,0.0
LINC01028,0.26894143,0.26894143,0.0
LRRC37A6P,0.26894143,0.26894143,0.0
LINC00864,0.26894143,0.26894143,0.0
SLC28A3,0.26905656,0.26905656,0.0
MRPL38,0.2714952,0.2714952,0.0
MIR4678,0.26894143,0.26894143,0.0
SLC25A51,0.2514556,0.2514556,0.0
CFL1P1,0.26894143,0.26894143,0.0
SFTPA2,0.26894143,0.26894143,0.0
MIR4679-1,0.26894143,0.26894143,0.0
CYP2C18,0.2690064,0.2690064,0.0
SFTPA1,0.8155532,0.8155532,0.0
KCNJ2-AS1,0.26894143,0.26894143,0.0
KCNJ2,0.27126363,0.27126363,0.0
LOC102723505,0.26894143,0.26894143,0.0
PAX5,0.26894143,0.26894143,0.0
MIR1-2,0.26894143,0.26894143,0.0
CDNF,0.26909548,0.26909548,0.0
FAS-AS1,0.26894143,0.26894143,0.0
MKX-AS1,0.26894143,0.26894143,0.0
KCNN1,0.24749704,0.24749704,0.0
PDE4C,0.26900798,0.26900798,0.0
ACTA2-AS1,0.26894143,0.26894143,0.0
TRPM6,0.2596463,0.2596463,0.0
TM6SF2,0.26894143,0.26894143,0.0
MIR6089,0.26894143,0.26894143,0.0
MIR1265,0.26894143,0.26894143,0.0
TBC1D8B,0.25987494,0.25987494,0.0
TMEM72,0.2673772,0.2673772,0.0
ZNF813,0.26894143,0.26894143,0.0
MIR5100,0.26894143,0.26894143,0.0
TFAM,0.2555092,0.2555092,0.0
FAM133CP,0.26894143,0.26894143,0.0
ATP5C1,0.26894143,0.26894143,0.0
LINC00844,0.26894143,0.26894143,0.0
SGMS1-AS1,0.26894143,0.26894143,0.0
ENTPD8,0.26967478,0.26967478,0.0
LIM2,0.26894143,0.26894143,0.0
LOC101929073,0.26894143,0.26894143,0.0
LOC102724719,0.26894143,0.26894143,0.0
MIR1254-2,0.26894143,0.26894143,0.0
MIR605,0.26894143,0.26894143,0.0
CSTF2T,0.266929,0.266929,0.0
MSMB,0.35573032,0.35573032,0.0
AK8,0.2689251,0.2689251,0.0
MIR603,0.26894143,0.26894143,0.0
CFAP77,0.26894143,0.26894143,0.0
ANTXRL,0.26894143,0.26894143,0.0
OTUD1,0.26089668,0.26089668,0.0
ASAH2B,0.26894143,0.26894143,0.0
LINC00708,0.26894143,0.26894143,0.0
LOC100133077,0.26894143,0.26894143,0.0
ZNF32-AS1,0.26894143,0.26894143,0.0
LINC00839,0.2688828,0.2688828,0.0
SLC34A3,0.26894143,0.26894143,0.0
ZNF37BP,0.26894143,0.26894143,0.0
LINC01518,0.26894143,0.26894143,0.0
HNRNPA3P1,0.26894143,0.26894143,0.0
CXADRP3,0.26894143,0.26894143,0.0
LONRF3,0.26379573,0.26379573,0.0
KCNG2,0.26894143,0.26894143,0.0
LINC01516,0.26894143,0.26894143,0.0
CD274,0.2657849,0.2657849,0.0
LOC284241,0.26894143,0.26894143,0.0
PIGA,0.26731145,0.26731145,0.0
LINC00840,0.26894143,0.26894143,0.0
LINC00841,0.26894143,0.26894143,0.0
THNSL1,0.2679564,0.2679564,0.0
KLHL13,0.26924375,0.26924375,0.0
GATA3-AS1,0.2745735,0.2745735,0.0
C10orf142,0.26894143,0.26894143,0.0
LINC00619,0.26894143,0.26894143,0.0
AGAP7P,0.26894143,0.26894143,0.0
LINC00710,0.26894143,0.26894143,0.0
GABRA3,0.26894143,0.26894143,0.0
SLC1A1,0.26885822,0.26885822,0.0
GDF2,0.26894143,0.26894143,0.0
ANXA8,0.26894143,0.26894143,0.0
FAM25G,0.26894143,0.26894143,0.0
CETN1,0.26894143,0.26894143,0.0
FAM25BP,0.26894143,0.26894143,0.0
ADGRL1,0.26936576,0.26936576,0.0
ANXA8L1,0.26894143,0.26894143,0.0
HNRNPA1P33,0.26894143,0.26894143,0.0
NPY4R,0.26894143,0.26894143,0.0
LOC100130992,0.26894143,0.26894143,0.0
PIR-FIGF,0.26894143,0.26894143,0.0
GPRIN2,0.26676315,0.26676315,0.0
FAM35BP,0.26894143,0.26894143,0.0
MIR7151,0.26894143,0.26894143,0.0
DNAJC12,0.18511519,0.18511519,0.0
POU5F1P5,0.26894143,0.26894143,0.0
ADGRG4,0.26894143,0.26894143,0.0
EBLN1,0.26894143,0.26894143,0.0
MIR548F1,0.26894143,0.26894143,0.0
MTRNR2L5,0.26894143,0.26894143,0.0
FDXR,0.26272407,0.26272407,0.0
MIR3924,0.26894143,0.26894143,0.0
OTOP3,0.26894143,0.26894143,0.0
KCNT1,0.26894143,0.26894143,0.0
FRMD7,0.26894143,0.26894143,0.0
UBE2D1,0.25763693,0.25763693,0.0
FOXD4,0.26894143,0.26894143,0.0
SYT15,0.26894143,0.26894143,0.0
MAGEA3,0.26883787,0.26883787,0.0
SNORD129,0.26894143,0.26894143,0.0
GLUD1P7,0.26894143,0.26894143,0.0
CELF2-AS1,0.26894143,0.26894143,0.0
FRMPD2B,0.26894143,0.26894143,0.0
LOC102724323,0.26894143,0.26894143,0.0
IFNA10,0.26894143,0.26894143,0.0
MIR4665,0.26894143,0.26894143,0.0
ZFAND4,0.26334068,0.26334068,0.0
AGAP4,0.27004996,0.27004996,0.0
CELF2-AS2,0.26894143,0.26894143,0.0
PQLC1,0.2689152,0.2689152,0.0
MIR4683,0.26894143,0.26894143,0.0
GJD4,0.26894143,0.26894143,0.0
C10orf10,0.26894143,0.26894143,0.0
LINC00993,0.26894143,0.26894143,0.0
MTRNR2L7,0.26894143,0.26894143,0.0
IFNA22P,0.26894143,0.26894143,0.0
LOC105376480,0.26894143,0.26894143,0.0
SVILP1,0.26894143,0.26894143,0.0
ZEB1-AS1,0.26894143,0.26894143,0.0
CHRDL1,0.26961654,0.26961654,0.0
GLIS3-AS1,0.26894143,0.26894143,0.0
ACSBG2,0.26894143,0.26894143,0.0
LOC102031319,0.26894143,0.26894143,0.0
POTEC,0.27281687,0.27281687,0.0
CATSPERD,0.26894143,0.26894143,0.0
LOC101929431,0.26894143,0.26894143,0.0
SEPT7P9,0.26894143,0.26894143,0.0
RFX2,0.25390407,0.25390407,0.0
LOC105372419,0.26894143,0.26894143,0.0
PTF1A,0.26894143,0.26894143,0.0
IFNA5,0.26894143,0.26894143,0.0
DMRT2,0.25832942,0.25832942,0.0
LOC727896,0.26894143,0.26894143,0.0
MIR3156-1,0.26894143,0.26894143,0.0
ANKRD30BP3,0.26894143,0.26894143,0.0
OR13A1,0.26894143,0.26894143,0.0
DCX,0.26894143,0.26894143,0.0
DMRT3,0.2640525,0.2640525,0.0
SNORA86,0.26894143,0.26894143,0.0
IFNA14,0.26894143,0.26894143,0.0
RSU1P2,0.26894143,0.26894143,0.0
TRPC5,0.26894143,0.26894143,0.0
CELF5,0.24814,0.24814,0.0
MIR938,0.26894143,0.26894143,0.0
C9orf66,0.26894143,0.26894143,0.0
LOC101929279,0.26894143,0.26894143,0.0
INSL4,0.26894143,0.26894143,0.0
GOLGA2P6,0.26894143,0.26894143,0.0
MATK,0.26987454,0.26987454,0.0
CYP4F35P,0.26894143,0.26894143,0.0
MIR7162,0.26894143,0.26894143,0.0
C10orf25,0.26894143,0.26894143,0.0
LYZL2,0.26894143,0.26894143,0.0
LINC00838,0.26894143,0.26894143,0.0
LOC107001062,0.26894143,0.26894143,0.0
LOC105378292,0.26894143,0.26894143,0.0
RBP3,0.26894143,0.26894143,0.0
LOC283028,0.26894143,0.26894143,0.0
OTOP2,0.26894143,0.26894143,0.0
LOC105378269,0.26894143,0.26894143,0.0
USH1G,0.26894143,0.26894143,0.0
LOC101929445,0.26894143,0.26894143,0.0
LINC01264,0.26894143,0.26894143,0.0
BMS1P6,0.26894143,0.26894143,0.0
HSD17B7P2,0.26894143,0.26894143,0.0
FAM25C,0.26894143,0.26894143,0.0
LOC100996351,0.26894143,0.26894143,0.0
LINC00202-2,0.26894143,0.26894143,0.0
CTSLP2,0.26894143,0.26894143,0.0
LOC102724593,0.26894143,0.26894143,0.0
FXYD4,0.26894143,0.26894143,0.0
CACNA1B,0.2579891,0.2579891,0.0
LINC00264,0.26894143,0.26894143,0.0
ZNF487,0.26894033,0.26894033,0.0
FADS6,0.26894143,0.26894143,0.0
DDX11L5,0.26894143,0.26894143,0.0
KIAA1210,0.26910535,0.26910535,0.0
LINC00999,0.26894143,0.26894143,0.0
CYP2G1P,0.26894143,0.26894143,0.0
ACTR3BP5,0.26894143,0.26894143,0.0
GNG7,0.26376387,0.26376387,0.0
KCNC3,0.1975173,0.1975173,0.0
PARD3-AS1,0.26894143,0.26894143,0.0
KISS1R,0.26894143,0.26894143,0.0
IZUMO4,0.2654128,0.2654128,0.0
MIR3611,0.26894143,0.26894143,0.0
ZNF488,0.26894143,0.26894143,0.0
ZSCAN4,0.26894143,0.26894143,0.0
FZD8,0.2646777,0.2646777,0.0
CH17-360D5.1,0.26894143,0.26894143,0.0
LOC100499489,0.26894143,0.26894143,0.0
LINC00202-1,0.26894143,0.26894143,0.0
WASH1,0.26894143,0.26894143,0.0
IFNA6,0.26894143,0.26894143,0.0
AGAP12P,0.26894143,0.26894143,0.0
LRRC18,0.26894143,0.26894143,0.0
LINC01231,0.26894143,0.26894143,0.0
GDF10,0.26894143,0.26894143,0.0
KCNV2,0.26894143,0.26894143,0.0
BRINP1,0.2030925,0.2030925,0.0
ASTN2-AS1,0.26894143,0.26894143,0.0
LINC00845,0.26894143,0.26894143,0.0
ASTN2,0.26485735,0.26485735,0.0
LINC00475,0.26894143,0.26894143,0.0
ROR2,0.26957127,0.26957127,0.0
LINC01501,0.26894143,0.26894143,0.0
PALM2,0.26894143,0.26894143,0.0
TMEM26,0.26928443,0.26928443,0.0
KIF19,0.26894143,0.26894143,0.0
ATOH7,0.26894143,0.26894143,0.0
MIR7152,0.26894143,0.26894143,0.0
LOC105376854,0.26894143,0.26894143,0.0
CHST3,0.27178067,0.27178067,0.0
LOC105373378,0.26894143,0.26894143,0.0
LOC100129055,0.26894143,0.26894143,0.0
IKBKAP,0.26894143,0.26894143,0.0
HAUS7,0.26951727,0.26951727,0.0
LOC340512,0.26894143,0.26894143,0.0
CLUL1,0.26541293,0.26541293,0.0
TPD52L3,0.26894143,0.26894143,0.0
EHMT1-IT1,0.26894143,0.26894143,0.0
UNC5B-AS1,0.26896176,0.26896176,0.0
PTPDC1,0.25661397,0.25661397,0.0
COMMD3-BMI1,0.26894143,0.26894143,0.0
LOC102723377,0.26894143,0.26894143,0.0
RBFADN,0.26894143,0.26894143,0.0
C10orf105,0.26894143,0.26894143,0.0
CD300C,0.26894143,0.26894143,0.0
HACD1,0.2639249,0.2639249,0.0
GAPLINC,0.26891717,0.26891717,0.0
MAMLD1,0.25821093,0.25821093,0.0
LINC01553,0.26894143,0.26894143,0.0
LOC100499484,0.26894143,0.26894143,0.0
CD300LB,0.26894143,0.26894143,0.0
LINC00632,0.26894143,0.26894143,0.0
GPR142,0.26894143,0.26894143,0.0
MCF2,0.26894143,0.26894143,0.0
BTBD17,0.26894143,0.26894143,0.0
INSL6,0.27002943,0.27002943,0.0
ZNF93,0.26884553,0.26884553,0.0
ST8SIA6-AS1,0.27039254,0.27039254,0.0
MRLN,0.26894143,0.26894143,0.0
LOC644669,0.26894143,0.26894143,0.0
LOC105375972,0.26894143,0.26894143,0.0
MYOZ1,0.26894143,0.26894143,0.0
SYNPO2L,0.26894143,0.26894143,0.0
RAB11B-AS1,0.26894143,0.26894143,0.0
AGAP5,0.26894143,0.26894143,0.0
DNAI2,0.26894143,0.26894143,0.0
GLUD1P3,0.26894143,0.26894143,0.0
MIR320C1,0.26894143,0.26894143,0.0
BMS1P4,0.26894143,0.26894143,0.0
TTYH2,0.27057558,0.27057558,0.0
CBX3P2,0.26894143,0.26894143,0.0
NUDT13,0.26916903,0.26916903,0.0
MRPS16,0.2717051,0.2717051,0.0
KIAA0368,0.26894143,0.26894143,0.0
LOC101929234,0.26894143,0.26894143,0.0
MIR606,0.26894143,0.26894143,0.0
NMT2,0.2539112,0.2539112,0.0
LOC105378367,0.26894143,0.26894143,0.0
MGC16275,0.26894143,0.26894143,0.0
ZSWIM8-AS1,0.26894143,0.26894143,0.0
ZNF563,0.2594516,0.2594516,0.0
ZNF483,0.26768917,0.26768917,0.0
MIR1296,0.26894143,0.26894143,0.0
LOC105378330,0.26894143,0.26894143,0.0
JMJD1C-AS1,0.26894143,0.26894143,0.0
ANXA2P3,0.26894143,0.26894143,0.0
ZNF33BP1,0.26894143,0.26894143,0.0
VIM-AS1,0.26894143,0.26894143,0.0
TUBBP5,0.26894143,0.26894143,0.0
CCEPR,0.26894143,0.26894143,0.0
FAM13C,0.25177702,0.25177702,0.0
SLC16A9,0.26515144,0.26515144,0.0
PPIAP30,0.26894143,0.26894143,0.0
TMEM261,0.26894143,0.26894143,0.0
FAM225A,0.26894143,0.26894143,0.0
MSS51,0.26079816,0.26079816,0.0
PTPRD-AS1,0.26894143,0.26894143,0.0
ARHGAP36,0.26894143,0.26894143,0.0
PPP3CB-AS1,0.26894143,0.26894143,0.0
LINC01152,0.26894143,0.26894143,0.0
LOC102723517,0.26894143,0.26894143,0.0
PARD6G-AS1,0.2693907,0.2693907,0.0
SSTR2,0.23490225,0.23490225,0.0
XPNPEP2,0.26894143,0.26894143,0.0
TMEM38B,0.24040192,0.24040192,0.0
MUC16,0.3359274,0.3359274,0.0
CD300E,0.26894143,0.26894143,0.0
LOC101928834,0.26894143,0.26894143,0.0
AGAP6,0.26890224,0.26890224,0.0
PASD1,0.26894143,0.26894143,0.0
C17orf77,0.26894143,0.26894143,0.0
FAM21EP,0.26894143,0.26894143,0.0
MIR4294,0.26894143,0.26894143,0.0
FAM170B-AS1,0.26894143,0.26894143,0.0
FAM170B,0.26894143,0.26894143,0.0
CERS1,0.2692169,0.2692169,0.0
FAM129B,0.2687182,0.2687182,0.0
C10orf71-AS1,0.26894143,0.26894143,0.0
LOC101928389,0.26894143,0.26894143,0.0
LRCH2,0.26195395,0.26195395,0.0
LINC00963,0.27136138,0.27136138,0.0
SLC39A12-AS1,0.26894143,0.26894143,0.0
KYAT1,0.2599161,0.2599161,0.0
PKN3,0.26751482,0.26751482,0.0
C10orf71,0.26894143,0.26894143,0.0
MIR511,0.26894143,0.26894143,0.0
C10orf128,0.26894143,0.26894143,0.0
C19orf57,0.27191773,0.27191773,0.0
CACNA1A,0.26889783,0.26889783,0.0
ACE2,0.2502266,0.2502266,0.0
LOC283045,0.26894143,0.26894143,0.0
TRMT1,0.24127434,0.24127434,0.0
SKIDA1,0.26894143,0.26894143,0.0
MIR1915,0.26894143,0.26894143,0.0
NHS,0.26654264,0.26654264,0.0
DRGX,0.26894143,0.26894143,0.0
MAST1,0.24979614,0.24979614,0.0
HSBP1L1,0.26975286,0.26975286,0.0
NEBL-AS1,0.26894143,0.26894143,0.0
LOC101928272,0.26894143,0.26894143,0.0
C19orf66,0.2688812,0.2688812,0.0
SNORD98,0.26894143,0.26894143,0.0
MIR1254-1,0.26894143,0.26894143,0.0
STOX1,0.25520056,0.25520056,0.0
ANGPTL6,0.26894143,0.26894143,0.0
ZNF699,0.26950777,0.26950777,0.0
LOC105376398,0.26894143,0.26894143,0.0
LOC101928887,0.26894143,0.26894143,0.0
MIR3615,0.26894143,0.26894143,0.0
HS6ST2,0.26276383,0.26276383,0.0
NODAL,0.26894143,0.26894143,0.0
TMEM236,0.26338685,0.26338685,0.0
MRPL58,0.27022687,0.27022687,0.0
LOC101928251,0.26894143,0.26894143,0.0
PRF1,0.26934284,0.26934284,0.0
CD300LD,0.26894143,0.26894143,0.0
NR6A1,0.26708505,0.26708505,0.0
LOC101928994,0.26894143,0.26894143,0.0
LINC01444,0.26894143,0.26894143,0.0
MIR1268A,0.26894143,0.26894143,0.0
LOC104968399,0.26894143,0.26894143,0.0
HKDC1,0.25271967,0.25271967,0.0
MIR4676,0.26894143,0.26894143,0.0
OIT3,0.26894143,0.26894143,0.0
STAM-AS1,0.26894143,0.26894143,0.0
PLA2G12B,0.262784,0.262784,0.0
GDF1,0.26894143,0.26894143,0.0
LOC100130520,0.26894143,0.26894143,0.0
UNQ6494,0.26894143,0.26894143,0.0
LOC105378349,0.26894143,0.26894143,0.0
LINC01508,0.26894143,0.26894143,0.0
LINC01468,0.26894143,0.26894143,0.0
MBL2,0.26894143,0.26894143,0.0
HTR2C,0.26872972,0.26872972,0.0
PGBD3,0.26894143,0.26894143,0.0
XACT,0.2688002,0.2688002,0.0
CHAT,0.26894143,0.26894143,0.0
SLC18A3,0.26894143,0.26894143,0.0
C10orf53,0.26894143,0.26894143,0.0
OGDHL,0.21594606,0.21594606,0.0
TTLL11,0.25840896,0.25840896,0.0
MIR101-2,0.26894143,0.26894143,0.0
TIMM23B,0.26894513,0.26894513,0.0
C10orf54,0.26894143,0.26894143,0.0
LRRC20,0.2607693,0.2607693,0.0
NPFFR1,0.26894143,0.26894143,0.0
PSMD5-AS1,0.26894143,0.26894143,0.0
FAM166A,0.26894143,0.26894143,0.0
C5,0.15387237,0.15387237,0.0
CDC37L1-AS1,0.26894143,0.26894143,0.0
RAP2C-AS1,0.26877058,0.26877058,0.0
PTCHD3,0.26894143,0.26894143,0.0
ATP5H,0.26894143,0.26894143,0.0
OR10H2,0.26894143,0.26894143,0.0
FTX,0.26519284,0.26519284,0.0
JPX,0.26962095,0.26962095,0.0
KIR2DS5,0.26894143,0.26894143,0.0
CACNG6,0.26894143,0.26894143,0.0
WFIKKN2,0.26894143,0.26894143,0.0
LINC00483,0.26894143,0.26894143,0.0
SPATC1,0.26894143,0.26894143,0.0
TSIX,0.26894143,0.26894143,0.0
MIR1302-7,0.26894143,0.26894143,0.0
MROH5,0.26894143,0.26894143,0.0
LINC01300,0.26894143,0.26894143,0.0
MIR8059,0.26894143,0.26894143,0.0
CFAP58-AS1,0.26894143,0.26894143,0.0
TMX2-CTNND1,0.26894143,0.26894143,0.0
LOC105375787,0.26894143,0.26894143,0.0
LOC100288181,0.26894143,0.26894143,0.0
ZFP91-CNTF,0.26894143,0.26894143,0.0
WWC3,0.27077043,0.27077043,0.0
OR9Q1,0.26894143,0.26894143,0.0
PSCA,0.25382328,0.25382328,0.0
LOC283194,0.26894143,0.26894143,0.0
LOC101928087,0.26894143,0.26894143,0.0
MIR151A,0.26894143,0.26894143,0.0
KCNK9,0.26894143,0.26894143,0.0
TOB1-AS1,0.26894143,0.26894143,0.0
NME1-NME2,0.26894143,0.26894143,0.0
GPR20,0.26894143,0.26894143,0.0
LOC101928591,0.26894143,0.26894143,0.0
SPANXA2-OT1,0.26894143,0.26894143,0.0
CCDC73,0.26894143,0.26894143,0.0
DEPDC7,0.26996693,0.26996693,0.0
AFF2,0.27039063,0.27039063,0.0
TEX11,0.26894143,0.26894143,0.0
MIR6846,0.26894143,0.26894143,0.0
LINC00894,0.26876304,0.26876304,0.0
MICALCL,0.26894143,0.26894143,0.0
TMEM249,0.26894143,0.26894143,0.0
SCRT1,0.26261443,0.26261443,0.0
LOC101928804,0.26894143,0.26894143,0.0
LOC102724784,0.26894143,0.26894143,0.0
OR8J1,0.26894143,0.26894143,0.0
SHOX,0.26894143,0.26894143,0.0
KIR2DS1,0.26894143,0.26894143,0.0
KIR2DS2,0.26894143,0.26894143,0.0
CAND1.11,0.26894143,0.26894143,0.0
SLC1A2,0.2650274,0.2650274,0.0
PAMR1,0.26979387,0.26979387,0.0
MIR325HG,0.26894143,0.26894143,0.0
KIR2DS3,0.26894143,0.26894143,0.0
AGBL2,0.26894143,0.26894143,0.0
FOLH1,0.26894143,0.26894143,0.0
LOC440040,0.26894143,0.26894143,0.0
KIAA2022,0.26894143,0.26894143,0.0
OR10AG1,0.26894143,0.26894143,0.0
SCUBE2,0.2716744,0.2716744,0.0
LOC105375800,0.26894143,0.26894143,0.0
ERCC6L,0.26529074,0.26529074,0.0
PIN4,0.26980498,0.26980498,0.0
FAM83H-AS1,0.26894143,0.26894143,0.0
MIR4664,0.26894143,0.26894143,0.0
RTN3,0.12460542,0.12460542,0.0
SLC22A25,0.26894143,0.26894143,0.0
SLC22A10,0.26894143,0.26894143,0.0
PRDM11,0.26470158,0.26470158,0.0
SPTBN2,0.22822219,0.22822219,0.0
LOC100130987,0.26894143,0.26894143,0.0
TBX10,0.26888505,0.26888505,0.0
PYCRL,0.26894143,0.26894143,0.0
LOC101927915,0.26894143,0.26894143,0.0
CLCF1,0.26673484,0.26673484,0.0
PYGM,0.26894143,0.26894143,0.0
MAFA-AS1,0.26894143,0.26894143,0.0
RAPSN,0.26894143,0.26894143,0.0
LOC100507205,0.26894143,0.26894143,0.0
ITIH6,0.26932234,0.26932234,0.0
WNK3,0.25485322,0.25485322,0.0
HSD17B12,0.24286386,0.24286386,0.0
KIF4A,0.26804957,0.26804957,0.0
ALX4,0.26894143,0.26894143,0.0
RHPN1-AS1,0.26894143,0.26894143,0.0
TSPAN18,0.27132663,0.27132663,0.0
LOC101927207,0.26894143,0.26894143,0.0
MAFA,0.27068073,0.27068073,0.0
NCRNA00250,0.26894143,0.26894143,0.0
GEMIN8,0.2704846,0.2704846,0.0
LOC101927274,0.26894143,0.26894143,0.0
LOC440446,0.26894143,0.26894143,0.0
CACNA1G-AS1,0.26894143,0.26894143,0.0
MIR30D,0.26894143,0.26894143,0.0
MIR30B,0.26894143,0.26894143,0.0
EPN3,0.2712386,0.2712386,0.0
LINC00051,0.26894143,0.26894143,0.0
C17orf112,0.26894143,0.26894143,0.0
KIF2B,0.26894143,0.26894143,0.0
COX11,0.2319153,0.2319153,0.0
TMEM100,0.27020052,0.27020052,0.0
MIR937,0.26894143,0.26894143,0.0
NOG,0.26913103,0.26913103,0.0
C17orf67,0.26921043,0.26921043,0.0
ASB12,0.26894143,0.26894143,0.0
MIR4472-1,0.26894143,0.26894143,0.0
LINC00301,0.26894143,0.26894143,0.0
PGA3,0.26894143,0.26894143,0.0
LINC01278,0.2695668,0.2695668,0.0
LOC101927495,0.26894143,0.26894143,0.0
