Gene,IG Score Before Training,IG Score After Training,Difference
SNORA54,0.26894143,0.26894143,0.0
SLC22A18AS,0.26392317,0.26392317,0.0
MIR4687,0.26894143,0.26894143,0.0
TRPC2,0.26894143,0.26894143,0.0
NRL,0.26894143,0.26894143,0.0
CARMIL3,0.26246452,0.26246452,0.0
DHRS4-AS1,0.26915267,0.26915267,0.0
OR51G2,0.26894143,0.26894143,0.0
DHRS2,0.26892203,0.26892203,0.0
MIR7703,0.26894143,0.26894143,0.0
IL25,0.26894143,0.26894143,0.0
PABPN1,0.27068144,0.27068144,0.0
LOC102724814,0.26894143,0.26894143,0.0
ZFHX2,0.26222187,0.26222187,0.0
JPH4,0.26900175,0.26900175,0.0
MYH7,0.26894143,0.26894143,0.0
DHRS4,0.26381782,0.26381782,0.0
OR51A4,0.26894143,0.26894143,0.0
OR51G1,0.26894143,0.26894143,0.0
BGLT3,0.26894143,0.26894143,0.0
OR51V1,0.26894143,0.26894143,0.0
OR52A5,0.26894143,0.26894143,0.0
OR52A1,0.26894143,0.26894143,0.0
CNGA4,0.26894143,0.26894143,0.0
C11orf42,0.26894143,0.26894143,0.0
MRGPRG,0.26894143,0.26894143,0.0
OR56B4,0.26894143,0.26894143,0.0
HPX,0.26995996,0.26995996,0.0
PRKCDBP,0.26894143,0.26894143,0.0
OR52E2,0.26894143,0.26894143,0.0
OR51A2,0.26894143,0.26894143,0.0
CPNE6,0.26894143,0.26894143,0.0
MRGPRE,0.26894143,0.26894143,0.0
MRGPRG-AS1,0.26894143,0.26894143,0.0
OR52W1,0.26894143,0.26894143,0.0
TECTA,0.26894143,0.26894143,0.0
KCNJ1,0.26894143,0.26894143,0.0
ST3GAL4-AS1,0.26894143,0.26894143,0.0
VSTM5,0.26894143,0.26894143,0.0
FAT3,0.26894143,0.26894143,0.0
DISC1FP1,0.02696235,0.02696235,0.0
TRIM49D1,0.26894143,0.26894143,0.0
TRPM5,0.26894143,0.26894143,0.0
NOX4,0.26691163,0.26691163,0.0
PGR,0.2692171,0.2692171,0.0
ARHGAP42,0.26023263,0.26023263,0.0
RPL36AL,0.2750068,0.2750068,0.0
RN7SL1,0.26894143,0.26894143,0.0
RPS29,0.32275394,0.32275394,0.0
MIR4300HG,0.26870248,0.26870248,0.0
TENM4,0.20325515,0.20325515,0.0
TRIM49D2,0.26894143,0.26894143,0.0
LOC105369486,0.26894143,0.26894143,0.0
RDX,0.25864112,0.25864112,0.0
C11orf65,0.26906252,0.26906252,0.0
ELMOD1,0.26915926,0.26915926,0.0
LOC283140,0.26894143,0.26894143,0.0
CDON,0.2654663,0.2654663,0.0
PKNOX2,0.26259962,0.26259962,0.0
MIR100HG,0.2686234,0.2686234,0.0
ADAMTS8,0.26894143,0.26894143,0.0
C11orf44,0.26894143,0.26894143,0.0
LOC102723895,0.26894143,0.26894143,0.0
PDGFD,0.26902306,0.26902306,0.0
LOC102723838,0.26894143,0.26894143,0.0
FXYD6-FXYD2,0.26894143,0.26894143,0.0
C11orf63,0.26894143,0.26894143,0.0
GRAMD1B,0.26899853,0.26899853,0.0
LOC283177,0.26894143,0.26894143,0.0
CDKN3,0.2682939,0.2682939,0.0
GMFB,0.26523045,0.26523045,0.0
MIR5580,0.26894143,0.26894143,0.0
CPT1A,0.27571732,0.27571732,0.0
LOC101928580,0.26894143,0.26894143,0.0
MRPL48,0.26947305,0.26947305,0.0
P2RY6,0.26984268,0.26984268,0.0
TYR,0.2429298,0.2429298,0.0
LOC105370489,0.26894143,0.26894143,0.0
LOC101927620,0.26894143,0.26894143,0.0
PSMC6,0.26233962,0.26233962,0.0
PTGDR,0.26437432,0.26437432,0.0
WDHD1,0.25812468,0.25812468,0.0
MIR4308,0.26894143,0.26894143,0.0
GCH1,0.2510428,0.2510428,0.0
MIR6076,0.26894143,0.26894143,0.0
ABHD12B,0.25324383,0.25324383,0.0
GRM5,0.26894143,0.26894143,0.0
CCDC81,0.26894143,0.26894143,0.0
LINC00648,0.26894143,0.26894143,0.0
MIR548Y,0.26894143,0.26894143,0.0
RPL10L,0.26894143,0.26894143,0.0
SNORD127,0.26894143,0.26894143,0.0
FAM179B,0.26894143,0.26894143,0.0
C14orf28,0.2670499,0.2670499,0.0
GEMIN2,0.27005932,0.27005932,0.0
DNAAF2,0.25476003,0.25476003,0.0
LINC00517,0.26894143,0.26894143,0.0
SLC25A21-AS1,0.26894143,0.26894143,0.0
MIR4503,0.26894143,0.26894143,0.0
LOC101927418,0.26894143,0.26894143,0.0
FSCB,0.26894143,0.26894143,0.0
LOC105370473,0.26894143,0.26894143,0.0
LOC100288846,0.26894143,0.26894143,0.0
LRR1,0.25518176,0.25518176,0.0
MIR4307HG,0.26894143,0.26894143,0.0
LOC102724890,0.26894143,0.26894143,0.0
LOC101927062,0.26894143,0.26894143,0.0
REC8,0.23217477,0.23217477,0.0
ADCY4,0.26946464,0.26946464,0.0
LTB4R2,0.2697158,0.2697158,0.0
CIDEB,0.26833266,0.26833266,0.0
TRPC6,0.23084909,0.23084909,0.0
TSSK4,0.26894143,0.26894143,0.0
CMA1,0.26894143,0.26894143,0.0
LOC101927045,0.26894143,0.26894143,0.0
NKX2-1-AS1,0.26894143,0.26894143,0.0
NKX2-1,0.23536888,0.23536888,0.0
SFTA3,0.2497973,0.2497973,0.0
LINC00609,0.26894143,0.26894143,0.0
SNORA101B,0.26894143,0.26894143,0.0
NEDD8-MDP1,0.26894143,0.26894143,0.0
IFITM5,0.26894143,0.26894143,0.0
MIR210HG,0.26894927,0.26894927,0.0
RASSF7,0.19403149,0.19403149,0.0
LMNTD2,0.26995423,0.26995423,0.0
ANO9,0.24711922,0.24711922,0.0
CDHR5,0.24590452,0.24590452,0.0
GZMH,0.26901385,0.26901385,0.0
CTSG,0.26894143,0.26894143,0.0
MIR4307,0.26894143,0.26894143,0.0
MIR6743,0.26894143,0.26894143,0.0
ODF3,0.26894143,0.26894143,0.0
SCGB1C1,0.26894143,0.26894143,0.0
NLRP6,0.26894143,0.26894143,0.0
CBLN3,0.2692311,0.2692311,0.0
NYNRIN,0.2645473,0.2645473,0.0
RIPK3,0.26767296,0.26767296,0.0
TGM1,0.2704037,0.2704037,0.0
GZMB,0.28360352,0.28360352,0.0
SCT,0.26894143,0.26894143,0.0
LOC143666,0.26894143,0.26894143,0.0
MIR210,0.26894143,0.26894143,0.0
LOC105370424,0.26894143,0.26894143,0.0
LINC01551,0.26894143,0.26894143,0.0
FOXG1,0.26894143,0.26894143,0.0
FOXG1-AS1,0.26894143,0.26894143,0.0
USP2-AS1,0.26894143,0.26894143,0.0
C11orf53,0.26904193,0.26904193,0.0
ARHGAP20,0.269027,0.269027,0.0
LOC101929011,0.26894143,0.26894143,0.0
NXPE2,0.26423508,0.26423508,0.0
NXPE1,0.23244049,0.23244049,0.0
LOC105370457,0.26894143,0.26894143,0.0
SSTR1,0.18613882,0.18613882,0.0
CEP126,0.25799635,0.25799635,0.0
PIH1D2,0.2697438,0.2697438,0.0
MPZL3,0.26979598,0.26979598,0.0
TMPRSS4,0.1658141,0.1658141,0.0
INSM2,0.26894143,0.26894143,0.0
PSMA6,0.2756676,0.2756676,0.0
LOC101927178,0.26894143,0.26894143,0.0
FAM177A1,0.23492864,0.23492864,0.0
IGBP1P1,0.26894143,0.26894143,0.0
PAX9,0.26988384,0.26988384,0.0
DRD4,0.2690205,0.2690205,0.0
MIR3171,0.26894143,0.26894143,0.0
LINC00645,0.270897,0.270897,0.0
SNORA89,0.26894143,0.26894143,0.0
ARHGAP5-AS1,0.26891938,0.26891938,0.0
GPR33,0.26894143,0.26894143,0.0
LOC101927124,0.26894143,0.26894143,0.0
MIR624,0.26894143,0.26894143,0.0
LOC100506071,0.26894143,0.26894143,0.0
NKX2-8,0.26894143,0.26894143,0.0
STOX1,0.25520056,0.25520056,0.0
MIR1254-1,0.26894143,0.26894143,0.0
CDK1,0.28133118,0.28133118,0.0
LINC01553,0.26894143,0.26894143,0.0
MRLN,0.26894143,0.26894143,0.0
CCEPR,0.26894143,0.26894143,0.0
ANXA2P3,0.26894143,0.26894143,0.0
DMBT1P1,0.26894143,0.26894143,0.0
LOC105378330,0.26894143,0.26894143,0.0
MIR1296,0.26894143,0.26894143,0.0
MIR300,0.26894143,0.26894143,0.0
MIR376A1,0.26894143,0.26894143,0.0
MIR376B,0.26894143,0.26894143,0.0
MIR654,0.26894143,0.26894143,0.0
MIR376A2,0.26894143,0.26894143,0.0
MIR376C,0.26894143,0.26894143,0.0
JMJD1C-AS1,0.26894143,0.26894143,0.0
MIR4676,0.26894143,0.26894143,0.0
MIR7152,0.26894143,0.26894143,0.0
SNORD114-27,0.26894143,0.26894143,0.0
ADAMTS14,0.2691031,0.2691031,0.0
PRF1,0.26934284,0.26934284,0.0
NODAL,0.26894143,0.26894143,0.0
NPFFR1,0.26894143,0.26894143,0.0
LOC101928887,0.26894143,0.26894143,0.0
C10orf105,0.26894143,0.26894143,0.0
LOC102723377,0.26894143,0.26894143,0.0
SLC29A3,0.26585948,0.26585948,0.0
LOC283045,0.26894143,0.26894143,0.0
ATOH7,0.26894143,0.26894143,0.0
POU5F1P5,0.26894143,0.26894143,0.0
DNAJC12,0.18511519,0.18511519,0.0
MIR7151,0.26894143,0.26894143,0.0
C10orf54,0.26894143,0.26894143,0.0
DKK1,0.26972184,0.26972184,0.0
CSTF2T,0.266929,0.266929,0.0
MIR605,0.26894143,0.26894143,0.0
LOC102724719,0.26894143,0.26894143,0.0
ASAH2B,0.26894143,0.26894143,0.0
SGMS1-AS1,0.26894143,0.26894143,0.0
LINC00844,0.26894143,0.26894143,0.0
MIR495,0.26894143,0.26894143,0.0
AGAP6,0.26890224,0.26890224,0.0
TIMM23B,0.26894513,0.26894513,0.0
C10orf53,0.26894143,0.26894143,0.0
SLC18A3,0.26894143,0.26894143,0.0
CHAT,0.26894143,0.26894143,0.0
PGBD3,0.26894143,0.26894143,0.0
MBL2,0.26894143,0.26894143,0.0
SNORD98,0.26894143,0.26894143,0.0
FAM21EP,0.26894143,0.26894143,0.0
LINC00845,0.26894143,0.26894143,0.0
MIR1193,0.26894143,0.26894143,0.0
MIR494,0.26894143,0.26894143,0.0
MIR329-2,0.26894143,0.26894143,0.0
MIR329-1,0.26894143,0.26894143,0.0
MIR758,0.26894143,0.26894143,0.0
MIR323A,0.26894143,0.26894143,0.0
MIR1197,0.26894143,0.26894143,0.0
LINC01468,0.26894143,0.26894143,0.0
FAM133CP,0.26894143,0.26894143,0.0
TFAM,0.2555092,0.2555092,0.0
UBE2D1,0.25763693,0.25763693,0.0
MIR3924,0.26894143,0.26894143,0.0
MTRNR2L5,0.26894143,0.26894143,0.0
MIR548F1,0.26894143,0.26894143,0.0
ANXA8L1,0.26894143,0.26894143,0.0
ANTXRL,0.26894143,0.26894143,0.0
MIR1185-1,0.26894143,0.26894143,0.0
ZNF503-AS1,0.26894143,0.26894143,0.0
DUPD1,0.26894143,0.26894143,0.0
PPA1,0.22812487,0.22812487,0.0
C10orf35,0.26894143,0.26894143,0.0
NEUROG3,0.26894143,0.26894143,0.0
TACR2,0.26985002,0.26985002,0.0
HKDC1,0.25271967,0.25271967,0.0
OIT3,0.26894143,0.26894143,0.0
LOC101929165,0.26894143,0.26894143,0.0
LOC102723439,0.26894143,0.26894143,0.0
C10orf55,0.26894143,0.26894143,0.0
ZSWIM8-AS1,0.26894143,0.26894143,0.0
LOC105378367,0.26894143,0.26894143,0.0
MIR606,0.26894143,0.26894143,0.0
LOC101929234,0.26894143,0.26894143,0.0
ZNF503-AS2,0.2689116,0.2689116,0.0
LOC101928994,0.26894143,0.26894143,0.0
SFTPA2,0.26894143,0.26894143,0.0
LOC101929574,0.26894143,0.26894143,0.0
EIF5AL1,0.2705388,0.2705388,0.0
LOC729815,0.26894143,0.26894143,0.0
LINC00595,0.26894143,0.26894143,0.0
RPS24,0.23690946,0.23690946,0.0
DLG5-AS1,0.26894143,0.26894143,0.0
KCNMA1-AS3,0.26894143,0.26894143,0.0
LIPM,0.26894143,0.26894143,0.0
SFTPD,0.27973303,0.27973303,0.0
LINC00864,0.26894143,0.26894143,0.0
MIR4679-1,0.26894143,0.26894143,0.0
MIR4679-2,0.26894143,0.26894143,0.0
STAMBPL1,0.25674698,0.25674698,0.0
FAS-AS1,0.26894143,0.26894143,0.0
ACTA2-AS1,0.26894143,0.26894143,0.0
LIPN,0.26894143,0.26894143,0.0
KCNMA1-AS2,0.26894143,0.26894143,0.0
SNORD114-31,0.26894143,0.26894143,0.0
SNORD114-30,0.26894143,0.26894143,0.0
SNORD114-29,0.26894143,0.26894143,0.0
SNORD114-28,0.26894143,0.26894143,0.0
MIR543,0.26894143,0.26894143,0.0
SNORD114-26,0.26894143,0.26894143,0.0
SNORD114-25,0.26894143,0.26894143,0.0
MSS51,0.26079816,0.26079816,0.0
SNORD114-23,0.26894143,0.26894143,0.0
SNORD114-22,0.26894143,0.26894143,0.0
SNORD114-21,0.26894143,0.26894143,0.0
SNORD114-20,0.26894143,0.26894143,0.0
MIR380,0.26894143,0.26894143,0.0
UNC5B-AS1,0.26896176,0.26896176,0.0
LOC105378349,0.26894143,0.26894143,0.0
PLA2G12B,0.262784,0.262784,0.0
SNORD114-24,0.26894143,0.26894143,0.0
MRPS16,0.2717051,0.2717051,0.0
NUDT13,0.26916903,0.26916903,0.0
BMS1P4,0.26894143,0.26894143,0.0
GLUD1P3,0.26894143,0.26894143,0.0
AGAP5,0.26894143,0.26894143,0.0
SYNPO2L,0.26894143,0.26894143,0.0
MYOZ1,0.26894143,0.26894143,0.0
CDHR1,0.2724205,0.2724205,0.0
MIR379,0.26894143,0.26894143,0.0
HOST2,0.26894143,0.26894143,0.0
RGR,0.26894143,0.26894143,0.0
LOC105378397,0.26894143,0.26894143,0.0
NRG3-AS1,0.26894143,0.26894143,0.0
LOC102723703,0.26894143,0.26894143,0.0
PPP3CB-AS1,0.26894143,0.26894143,0.0
MIR299,0.26894143,0.26894143,0.0
MIR411,0.26894143,0.26894143,0.0
C10orf99,0.23302911,0.23302911,0.0
LINC00239,0.26894143,0.26894143,0.0
MIR1247,0.26894143,0.26894143,0.0
DIO3OS,0.26897383,0.26897383,0.0
DIO3,0.26894143,0.26894143,0.0
LOC100507277,0.26894143,0.26894143,0.0
LINC00524,0.26894143,0.26894143,0.0
SVILP1,0.26894143,0.26894143,0.0
DRGX,0.26894143,0.26894143,0.0
MEG9,0.26894143,0.26894143,0.0
MIR656,0.26894143,0.26894143,0.0
MIR410,0.26894143,0.26894143,0.0
MIR369,0.26894143,0.26894143,0.0
MIR412,0.26894143,0.26894143,0.0
MIR409,0.26894143,0.26894143,0.0
MIR541,0.26894143,0.26894143,0.0
LRRC37A6P,0.26894143,0.26894143,0.0
MIR487A,0.26894143,0.26894143,0.0
LOC102031319,0.26894143,0.26894143,0.0
ZEB1-AS1,0.26894143,0.26894143,0.0
LOC105376480,0.26894143,0.26894143,0.0
MTRNR2L7,0.26894143,0.26894143,0.0
LINC00993,0.26894143,0.26894143,0.0
GJD4,0.26894143,0.26894143,0.0
MIR4683,0.26894143,0.26894143,0.0
MIR377,0.26894143,0.26894143,0.0
LYZL2,0.26894143,0.26894143,0.0
MIR7162,0.26894143,0.26894143,0.0
GOLGA2P6,0.26894143,0.26894143,0.0
LOC101929279,0.26894143,0.26894143,0.0
MIR938,0.26894143,0.26894143,0.0
LINC00838,0.26894143,0.26894143,0.0
SNORA86,0.26894143,0.26894143,0.0
LOC101929431,0.26894143,0.26894143,0.0
FZD8,0.2646777,0.2646777,0.0
PTF1A,0.26894143,0.26894143,0.0
LOC100499489,0.26894143,0.26894143,0.0
LINC00202-1,0.26894143,0.26894143,0.0
LINC00202-2,0.26894143,0.26894143,0.0
MIR3611,0.26894143,0.26894143,0.0
PARD3-AS1,0.26894143,0.26894143,0.0
ACTR3BP5,0.26894143,0.26894143,0.0
MASTL,0.25530803,0.25530803,0.0
HSD17B7P2,0.26894143,0.26894143,0.0
SEPT7P9,0.26894143,0.26894143,0.0
LOC100129055,0.26894143,0.26894143,0.0
ZNF33BP1,0.26894143,0.26894143,0.0
LOC105376430,0.26894143,0.26894143,0.0
MEIG1,0.26894143,0.26894143,0.0
CDNF,0.26909548,0.26909548,0.0
MIR1265,0.26894143,0.26894143,0.0
LINC00999,0.26894143,0.26894143,0.0
MIR604,0.26894143,0.26894143,0.0
SVIL-AS1,0.26894143,0.26894143,0.0
LYZL1,0.26894143,0.26894143,0.0
C10orf126,0.26894143,0.26894143,0.0
LINC00837,0.26894143,0.26894143,0.0
LINC01517,0.26894143,0.26894143,0.0
LINC00264,0.26894143,0.26894143,0.0
LOC101929117,0.26894143,0.26894143,0.0
MIR1254-2,0.26894143,0.26894143,0.0
LOC101929073,0.26894143,0.26894143,0.0
MIR8086,0.26894143,0.26894143,0.0
SNORD130,0.26894143,0.26894143,0.0
MKX-AS1,0.26894143,0.26894143,0.0
PTCHD3,0.26894143,0.26894143,0.0
LINC01516,0.26894143,0.26894143,0.0
THNSL1,0.2679564,0.2679564,0.0
MIR603,0.26894143,0.26894143,0.0
GAD2,0.26894143,0.26894143,0.0
AGAP12P,0.26894143,0.26894143,0.0
CH17-360D5.1,0.26894143,0.26894143,0.0
LOC102724593,0.26894143,0.26894143,0.0
CTSLP2,0.26894143,0.26894143,0.0
NPY4R,0.26894143,0.26894143,0.0
HNRNPA1P33,0.26894143,0.26894143,0.0
FAM25BP,0.26894143,0.26894143,0.0
LINC00841,0.26894143,0.26894143,0.0
ANXA8,0.26894143,0.26894143,0.0
GDF2,0.26894143,0.26894143,0.0
RBP3,0.26894143,0.26894143,0.0
LOC105378292,0.26894143,0.26894143,0.0
AGAP7P,0.26894143,0.26894143,0.0
ZFAND4,0.26334068,0.26334068,0.0
LOC102724323,0.26894143,0.26894143,0.0
FRMPD2B,0.26894143,0.26894143,0.0
FAM25G,0.26894143,0.26894143,0.0
C10orf71,0.26894143,0.26894143,0.0
C10orf71-AS1,0.26894143,0.26894143,0.0
C10orf128,0.26894143,0.26894143,0.0
FAM170B,0.26894143,0.26894143,0.0
FAM170B-AS1,0.26894143,0.26894143,0.0
MIR4294,0.26894143,0.26894143,0.0
FAM25C,0.26894143,0.26894143,0.0
BMS1P6,0.26894143,0.26894143,0.0
LRRC18,0.26894143,0.26894143,0.0
LOC101929445,0.26894143,0.26894143,0.0
LOC105378269,0.26894143,0.26894143,0.0
LOC283028,0.26894143,0.26894143,0.0
LINC01518,0.26894143,0.26894143,0.0
ZNF37BP,0.26894143,0.26894143,0.0
LOC107001062,0.26894143,0.26894143,0.0
ZNF488,0.26894143,0.26894143,0.0
GDF10,0.26894143,0.26894143,0.0
LINC01264,0.26894143,0.26894143,0.0
MIR381HG,0.26894143,0.26894143,0.0
LINC00840,0.26894143,0.26894143,0.0
LINC00619,0.26894143,0.26894143,0.0
HNRNPA3P1,0.26894143,0.26894143,0.0
OR13A1,0.26894143,0.26894143,0.0
MIR3156-1,0.26894143,0.26894143,0.0
ANKRD30BP3,0.26894143,0.26894143,0.0
GLUD1P7,0.26894143,0.26894143,0.0
C10orf25,0.26894143,0.26894143,0.0
LINC00839,0.2688828,0.2688828,0.0
ZNF32-AS1,0.26894143,0.26894143,0.0
ZNF487,0.26894033,0.26894033,0.0
FXYD4,0.26894143,0.26894143,0.0
MIR5100,0.26894143,0.26894143,0.0
TMEM72,0.2673772,0.2673772,0.0
C10orf142,0.26894143,0.26894143,0.0
RSU1P2,0.26894143,0.26894143,0.0
SYT15,0.26894143,0.26894143,0.0
FAM35BP,0.26894143,0.26894143,0.0
GPRIN2,0.26676315,0.26676315,0.0
