Gene,IG Score Before Training,IG Score After Training,Difference
ZIC5,0.2712174,0.2712174,0.0
FGF14-AS1,0.26894143,0.26894143,0.0
MIR4705,0.26894143,0.26894143,0.0
MIR2681,0.26894143,0.26894143,0.0
LINC00411,0.26894143,0.26894143,0.0
PCCA-AS1,0.26894143,0.26894143,0.0
DOCK9-AS2,0.26894143,0.26894143,0.0
DOCK9-AS1,0.26894143,0.26894143,0.0
ZIC2,0.2704394,0.2704394,0.0
FGF14-AS2,0.26894143,0.26894143,0.0
INHBE,0.26894143,0.26894143,0.0
INHBC,0.26894143,0.26894143,0.0
MIR616,0.26894143,0.26894143,0.0
MIR6758,0.26894143,0.26894143,0.0
AGAP2-AS1,0.2690084,0.2690084,0.0
B4GALNT1,0.26498693,0.26498693,0.0
COL4A2-AS1,0.26894143,0.26894143,0.0
HSD17B6,0.26946586,0.26946586,0.0
MIR8073,0.26894143,0.26894143,0.0
LINC00396,0.26894143,0.26894143,0.0
LOC105370369,0.26894143,0.26894143,0.0
TEX29,0.26894143,0.26894143,0.0
ARHGEF7-AS1,0.26894143,0.26894143,0.0
ARHGEF7-AS2,0.26894143,0.26894143,0.0
DAOA,0.26894143,0.26894143,0.0
DAOA-AS1,0.26894143,0.26894143,0.0
COL4A2-AS2,0.26894143,0.26894143,0.0
NACA,0.3207272,0.3207272,0.0
PTGES3,0.29170576,0.29170576,0.0
MIR6759,0.26894143,0.26894143,0.0
AVPR1A,0.26894143,0.26894143,0.0
MIRLET7I,0.26894143,0.26894143,0.0
LINC01465,0.26894143,0.26894143,0.0
MIR6125,0.26894143,0.26894143,0.0
LRIG3,0.24488792,0.24488792,0.0
SLC26A10,0.26899695,0.26899695,0.0
MIR26A2,0.26894143,0.26894143,0.0
LOC101927583,0.26894143,0.26894143,0.0
ARHGEF25,0.2615147,0.2615147,0.0
DTX3,0.24138068,0.24138068,0.0
AGAP2,0.27015752,0.27015752,0.0
METTL21B,0.26894143,0.26894143,0.0
CYP27B1,0.26894143,0.26894143,0.0
MARCH9,0.24048673,0.24048673,0.0
LOC105369785,0.26894143,0.26894143,0.0
LINC00615,0.26894143,0.26894143,0.0
LRRC10,0.26894143,0.26894143,0.0
MIR3913-2,0.26894143,0.26894143,0.0
MIR3913-1,0.26894143,0.26894143,0.0
LOC105369893,0.26894143,0.26894143,0.0
LOC105369891,0.26894143,0.26894143,0.0
LINC00936,0.26894143,0.26894143,0.0
LOC105370333,0.26894143,0.26894143,0.0
KITLG,0.2712247,0.2712247,0.0
C12orf74,0.26913425,0.26913425,0.0
CLLU1,0.26894143,0.26894143,0.0
CLLU1OS,0.26894143,0.26894143,0.0
LINC01490,0.26894143,0.26894143,0.0
C12orf50,0.26894143,0.26894143,0.0
MKRN9P,0.26894143,0.26894143,0.0
LOC105369879,0.26894143,0.26894143,0.0
LOC728084,0.26894143,0.26894143,0.0
MIR20A,0.26894143,0.26894143,0.0
MIR19A,0.26894143,0.26894143,0.0
CLDN10-AS1,0.26894143,0.26894143,0.0
MIR17,0.26894143,0.26894143,0.0
MIR17HG,0.26896992,0.26896992,0.0
LINC00379,0.26894143,0.26894143,0.0
LINC00380,0.26894143,0.26894143,0.0
LINC00410,0.26894143,0.26894143,0.0
KERA,0.26894143,0.26894143,0.0
MIR622,0.26894143,0.26894143,0.0
LINC00363,0.26894143,0.26894143,0.0
MIR1279,0.26894143,0.26894143,0.0
MRS2P2,0.26894143,0.26894143,0.0
TSPAN8,0.06383356,0.06383356,0.0
LINC01481,0.26894143,0.26894143,0.0
BEST3,0.26894143,0.26894143,0.0
LOC101928617,0.26894143,0.26894143,0.0
LINC01049,0.26894143,0.26894143,0.0
E2F7,0.27222162,0.27222162,0.0
CSRP2,0.27076507,0.27076507,0.0
WIF1,0.26898155,0.26898155,0.0
FLJ41278,0.26894143,0.26894143,0.0
MIR548Z,0.26894143,0.26894143,0.0
MIR548C,0.26894143,0.26894143,0.0
TMEM5-AS1,0.26894143,0.26894143,0.0
NTS,0.26589695,0.26589695,0.0
NAP1L1,0.2773138,0.2773138,0.0
GLIPR1L2,0.26894143,0.26894143,0.0
LOC101928137,0.26894143,0.26894143,0.0
TRHDE-AS1,0.26894143,0.26894143,0.0
MYF5,0.26894143,0.26894143,0.0
MYF6,0.26894143,0.26894143,0.0
MIR1252,0.26894143,0.26894143,0.0
LOC105369860,0.26894143,0.26894143,0.0
TMEM5,0.26894143,0.26894143,0.0
RASSF9,0.27334943,0.27334943,0.0
TSPAN19,0.26894143,0.26894143,0.0
CCER1,0.26894143,0.26894143,0.0
LOC101927901,0.26894143,0.26894143,0.0
LOC100507175,0.26894143,0.26894143,0.0
LOC102724421,0.26894143,0.26894143,0.0
LOC100130075,0.26894143,0.26894143,0.0
SNORA70G,0.26894143,0.26894143,0.0
LINC01479,0.26894143,0.26894143,0.0
LOC100507195,0.26894143,0.26894143,0.0
MIR6502,0.26894143,0.26894143,0.0
LLPH-AS1,0.26894143,0.26894143,0.0
MIR6074,0.26894143,0.26894143,0.0
LOC100129940,0.26894143,0.26894143,0.0
LOC105369187,0.26894143,0.26894143,0.0
IL22,0.26894143,0.26894143,0.0
IFNG-AS1,0.26894143,0.26894143,0.0
RAP1B,0.27319217,0.27319217,0.0
LINC00454,0.26894143,0.26894143,0.0
MIR8075,0.26894143,0.26894143,0.0
PROZ,0.26894143,0.26894143,0.0
F10-AS1,0.26894143,0.26894143,0.0
F10,0.26907632,0.26907632,0.0
MCF2L-AS1,0.2689198,0.2689198,0.0
ATP11A-AS1,0.26894143,0.26894143,0.0
LINC01309,0.26894143,0.26894143,0.0
LINC00552,0.26894143,0.26894143,0.0
ATP11AUN,0.26894143,0.26894143,0.0
SPACA7,0.26894143,0.26894143,0.0
LINC01043,0.26894143,0.26894143,0.0
LOC101928730,0.26894143,0.26894143,0.0
SOX1,0.26891735,0.26891735,0.0
LOC100506016,0.26894143,0.26894143,0.0
LINC00354,0.26894143,0.26894143,0.0
GRK1,0.26894143,0.26894143,0.0
OR6C75,0.26894143,0.26894143,0.0
AMHR2,0.26894143,0.26894143,0.0
PCBP2-OT1,0.26894143,0.26894143,0.0
OR10A7,0.26894143,0.26894143,0.0
OR6C74,0.26894143,0.26894143,0.0
OR6C6,0.26894143,0.26894143,0.0
OR9K2,0.26894143,0.26894143,0.0
NEUROD4,0.26894143,0.26894143,0.0
LINC00565,0.26894143,0.26894143,0.0
OR10P1,0.26894143,0.26894143,0.0
OR6C4,0.26894143,0.26894143,0.0
ATP4B,0.26894143,0.26894143,0.0
ADPRHL1,0.2704732,0.2704732,0.0
LOC101928841,0.26894143,0.26894143,0.0
GRTP1-AS1,0.26894143,0.26894143,0.0
MIR4502,0.26894143,0.26894143,0.0
MIR548AR,0.26894143,0.26894143,0.0
TESPA1,0.26894143,0.26894143,0.0
IGFBP6,0.27195585,0.27195585,0.0
LINC00523,0.26894143,0.26894143,0.0
CDKL1,0.2655621,0.2655621,0.0
LINC01054,0.26894143,0.26894143,0.0
KRT4,0.27528042,0.27528042,0.0
KRT74,0.26894143,0.26894143,0.0
KRT73,0.26894143,0.26894143,0.0
GRTP1,0.2680852,0.2680852,0.0
MIR6757,0.26894143,0.26894143,0.0
LOC283335,0.26894143,0.26894143,0.0
KRT8,0.0059333555,0.0059333555,0.0
GAS6-AS2,0.26894143,0.26894143,0.0
GAS6-AS1,0.26895592,0.26895592,0.0
KRT73-AS1,0.26894143,0.26894143,0.0
KRT71,0.26894143,0.26894143,0.0
KRT83,0.26894143,0.26894143,0.0
KRT72,0.26894143,0.26894143,0.0
LOC100240734,0.26894143,0.26894143,0.0
LOC100240735,0.26894143,0.26894143,0.0
FLJ12825,0.26894143,0.26894143,0.0
MIR615,0.26894143,0.26894143,0.0
HOXC4,0.2703937,0.2703937,0.0
HOXC5,0.26894143,0.26894143,0.0
HOXC6,0.27096614,0.27096614,0.0
HOXC8,0.26991752,0.26991752,0.0
SOAT2,0.26894143,0.26894143,0.0
TTC6,0.26426974,0.26426974,0.0
SLC25A21,0.26894143,0.26894143,0.0
AKAP6,0.25735882,0.25735882,0.0
KCNH5,0.26894143,0.26894143,0.0
SLC35F4,0.26894143,0.26894143,0.0
MDGA2,0.26078632,0.26078632,0.0
KRT78,0.26894143,0.26894143,0.0
KRT18,0.28752178,0.28752178,0.0
LINC00639,0.26894143,0.26894143,0.0
GPR182,0.26894143,0.26894143,0.0
RDH16,0.26971003,0.26971003,0.0
SDR9C7,0.26894143,0.26894143,0.0
PPP1R1A,0.25586504,0.25586504,0.0
DCD,0.26894143,0.26894143,0.0
LACRT,0.26894143,0.26894143,0.0
GLYCAM1,0.26894143,0.26894143,0.0
OR6C76,0.26894143,0.26894143,0.0
GTSF1,0.27120337,0.27120337,0.0
OR6C65,0.26894143,0.26894143,0.0
OR6C3,0.26894143,0.26894143,0.0
SLC39A5,0.2448101,0.2448101,0.0
GPR84,0.26894143,0.26894143,0.0
MIR148B,0.26894143,0.26894143,0.0
NFE2,0.26894143,0.26894143,0.0
HNRNPA1,0.2959551,0.2959551,0.0
PDE1B,0.26130593,0.26130593,0.0
LINC00676,0.26894143,0.26894143,0.0
LINC00399,0.26894143,0.26894143,0.0
MYO16-AS1,0.26894143,0.26894143,0.0
FAM155A-IT1,0.26894143,0.26894143,0.0
MIR1267,0.26894143,0.26894143,0.0
GLI1,0.26895246,0.26895246,0.0
STAC3,0.26894143,0.26894143,0.0
MIR1228,0.26894143,0.26894143,0.0
MYO1A,0.22670889,0.22670889,0.0
LINC00443,0.26894143,0.26894143,0.0
LINC00551,0.26894143,0.26894143,0.0
LINC00460,0.26894143,0.26894143,0.0
LINC00343,0.26894143,0.26894143,0.0
SNORD59A,0.26894143,0.26894143,0.0
SNORD59B,0.26894143,0.26894143,0.0
ATP5B,0.26894143,0.26894143,0.0
RBMS2,0.27089098,0.27089098,0.0
NXPH4,0.26976684,0.26976684,0.0
MIR196A2,0.26894143,0.26894143,0.0
HOXC10,0.27164966,0.27164966,0.0
HOXC-AS3,0.26894143,0.26894143,0.0
HOXC11,0.26976603,0.26976603,0.0
HOTAIR,0.26943052,0.26943052,0.0
PRR13,0.27807033,0.27807033,0.0
SP7,0.26894143,0.26894143,0.0
HOXC13,0.2695553,0.2695553,0.0
MIR3198-2,0.26894143,0.26894143,0.0
CISTR,0.26894143,0.26894143,0.0
ATP5G2,0.26894143,0.26894143,0.0
LOC100652999,0.26894143,0.26894143,0.0
NPFF,0.26981536,0.26981536,0.0
OR6C70,0.26894143,0.26894143,0.0
OR6C68,0.26894143,0.26894143,0.0
OR6C2,0.26894143,0.26894143,0.0
OR6C1,0.26894143,0.26894143,0.0
HOXC13-AS,0.26894143,0.26894143,0.0
MUCL1,0.63162357,0.63162357,0.0
PMEL,0.08609055,0.08609055,0.0
DGKA,0.25179303,0.25179303,0.0
RDH5,0.2683744,0.2683744,0.0
RPL41,0.5319086,0.5319086,0.0
RPS26,0.29924363,0.29924363,0.0
IKZF4,0.26160973,0.26160973,0.0
LINC00368,0.26894143,0.26894143,0.0
HOXC-AS2,0.26894143,0.26894143,0.0
LINC00346,0.2689018,0.2689018,0.0
LINC00567,0.26894143,0.26894143,0.0
BLOC1S1-RDH5,0.26894143,0.26894143,0.0
TMEM198B,0.26894143,0.26894143,0.0
METTL7B,0.25797132,0.25797132,0.0
LOC105369781,0.26894143,0.26894143,0.0
HOXC12,0.26894143,0.26894143,0.0
HOXC-AS1,0.2689593,0.2689593,0.0
LINC00431,0.26894143,0.26894143,0.0
LINC00703,0.26894143,0.26894143,0.0
LINC00702,0.26894143,0.26894143,0.0
MIR6078,0.26894143,0.26894143,0.0
LOC105376365,0.26894143,0.26894143,0.0
AKR1C4,0.26894143,0.26894143,0.0
PROSER2-AS1,0.26894143,0.26894143,0.0
MIR4293,0.26894143,0.26894143,0.0
OR9Q2,0.26894143,0.26894143,0.0
PHYH,0.23995844,0.23995844,0.0
UCMA,0.26894143,0.26894143,0.0
MCM10,0.26763633,0.26763633,0.0
MIR548Q,0.26894143,0.26894143,0.0
AKR1E2,0.26360872,0.26360872,0.0
TRIM69,0.26970422,0.26970422,0.0
EBF3,0.26980406,0.26980406,0.0
FAM196A,0.26894143,0.26894143,0.0
LOC101928453,0.26894143,0.26894143,0.0
LOC105376382,0.26894143,0.26894143,0.0
CALML3-AS1,0.26894143,0.26894143,0.0
TUBAL3,0.26894143,0.26894143,0.0
LINP1,0.26894143,0.26894143,0.0
LINC00706,0.26894143,0.26894143,0.0
LOC101928150,0.26894143,0.26894143,0.0
PRKCQ-AS1,0.26898235,0.26898235,0.0
LOC399715,0.26894143,0.26894143,0.0
LINC00704,0.26894143,0.26894143,0.0
AKR1C2,0.8986045,0.8986045,0.0
AKR1C3,0.2715421,0.2715421,0.0
AKR1C6P,0.26894143,0.26894143,0.0
AKR1C1,0.2689916,0.2689916,0.0
IL15RA,0.26973236,0.26973236,0.0
FAM208B,0.2688935,0.2688935,0.0
CALML3,0.354847,0.354847,0.0
LINC00705,0.26894143,0.26894143,0.0
AKR1C8P,0.2702313,0.2702313,0.0
CKMT1B,0.26950136,0.26950136,0.0
TGM7,0.26894143,0.26894143,0.0
EPB42,0.26894143,0.26894143,0.0
MIR1282,0.26894143,0.26894143,0.0
SERF2-C15ORF63,0.26894143,0.26894143,0.0
CTXN2,0.26894143,0.26894143,0.0
SQRDL,0.26894143,0.26894143,0.0
FANK1,0.26990002,0.26990002,0.0
USP50,0.26894143,0.26894143,0.0
MIR4712,0.26894143,0.26894143,0.0
GABPB1-AS1,0.2693948,0.2693948,0.0
FLJ10038,0.26894143,0.26894143,0.0
HDC,0.26894143,0.26894143,0.0
C15orf48,0.18712698,0.18712698,0.0
GATM,0.28144795,0.28144795,0.0
SLC28A2,0.27011067,0.27011067,0.0
HMGN2P46,0.26894143,0.26894143,0.0
LOC283038,0.26894143,0.26894143,0.0
HYPK,0.2689218,0.2689218,0.0
PIN4P1,0.26894143,0.26894143,0.0
SERINC4,0.26894143,0.26894143,0.0
DUOX1,0.26924077,0.26924077,0.0
DUOXA1,0.27015635,0.27015635,0.0
DUOXA2,0.28531525,0.28531525,0.0
DUOX2,0.36106557,0.36106557,0.0
MIR3155A,0.26894143,0.26894143,0.0
ELL3,0.25619763,0.25619763,0.0
CKMT1A,0.2696026,0.2696026,0.0
CATSPER2P1,0.26894143,0.26894143,0.0
MAP1A,0.24284853,0.24284853,0.0
STRC,0.26894143,0.26894143,0.0
PATL2,0.26888484,0.26888484,0.0
EIF3J-AS1,0.26894143,0.26894143,0.0
MIR3155B,0.26894143,0.26894143,0.0
LOC100419583,0.26894143,0.26894143,0.0
LINC00837,0.26894143,0.26894143,0.0
LINC01517,0.26894143,0.26894143,0.0
WAC-AS1,0.26956904,0.26956904,0.0
C10orf111,0.26894143,0.26894143,0.0
ACBD7,0.26990414,0.26990414,0.0
LOC105376430,0.26894143,0.26894143,0.0
MIR8086,0.26894143,0.26894143,0.0
COMMD3-BMI1,0.26894143,0.26894143,0.0
MKX-AS1,0.26894143,0.26894143,0.0
MKX,0.27017704,0.27017704,0.0
PTCHD3,0.26894143,0.26894143,0.0
LRRC37A6P,0.26894143,0.26894143,0.0
MIR604,0.26894143,0.26894143,0.0
SVIL-AS1,0.26894143,0.26894143,0.0
LOC100499489,0.26894143,0.26894143,0.0
LINC00202-1,0.26894143,0.26894143,0.0
SNORD130,0.26894143,0.26894143,0.0
MIR626,0.26894143,0.26894143,0.0
FZD8,0.2646777,0.2646777,0.0
MIR3611,0.26894143,0.26894143,0.0
PARD3-AS1,0.26894143,0.26894143,0.0
ACTR3BP5,0.26894143,0.26894143,0.0
LINC00999,0.26894143,0.26894143,0.0
HSD17B7P2,0.26894143,0.26894143,0.0
SEPT7P9,0.26894143,0.26894143,0.0
C10orf126,0.26894143,0.26894143,0.0
MEIG1,0.26894143,0.26894143,0.0
CDNF,0.26909548,0.26909548,0.0
MIR1265,0.26894143,0.26894143,0.0
ST8SIA6-AS1,0.27039254,0.27039254,0.0
VIM-AS1,0.26894143,0.26894143,0.0
PPIAP30,0.26894143,0.26894143,0.0
NMT2,0.2539112,0.2539112,0.0
LYZL1,0.26894143,0.26894143,0.0
LOC100129055,0.26894143,0.26894143,0.0
CELF2-AS2,0.26894143,0.26894143,0.0
LINC00710,0.26894143,0.26894143,0.0
EBLN1,0.26894143,0.26894143,0.0
LOC100130992,0.26894143,0.26894143,0.0
SKIDA1,0.26894143,0.26894143,0.0
MIR1915,0.26894143,0.26894143,0.0
NEBL-AS1,0.26894143,0.26894143,0.0
LINC00202-2,0.26894143,0.26894143,0.0
LOC105376398,0.26894143,0.26894143,0.0
LINC00708,0.26894143,0.26894143,0.0
C10orf113,0.26953536,0.26953536,0.0
MIR4675,0.26894143,0.26894143,0.0
LOC101928834,0.26894143,0.26894143,0.0
SLC39A12-AS1,0.26894143,0.26894143,0.0
MIR511,0.26894143,0.26894143,0.0
STAM-AS1,0.26894143,0.26894143,0.0
LOC101928272,0.26894143,0.26894143,0.0
LINC00264,0.26894143,0.26894143,0.0
LOC101929117,0.26894143,0.26894143,0.0
GAD2,0.26894143,0.26894143,0.0
LOC101929073,0.26894143,0.26894143,0.0
SFTA1P,0.26894143,0.26894143,0.0
LOC101928322,0.26894143,0.26894143,0.0
LOC101928298,0.26894143,0.26894143,0.0
LINC00709,0.26894143,0.26894143,0.0
CELF2-AS1,0.26894143,0.26894143,0.0
MIR4480,0.26894143,0.26894143,0.0
MIR548AK,0.26894143,0.26894143,0.0
SEC61A2,0.2619721,0.2619721,0.0
GATA3,0.8049598,0.8049598,0.0
GATA3-AS1,0.2745735,0.2745735,0.0
ATP5C1,0.26894143,0.26894143,0.0
SNORD129,0.26894143,0.26894143,0.0
ECHDC3,0.26131523,0.26131523,0.0
MIR4481,0.26894143,0.26894143,0.0
FOXB1,0.26894143,0.26894143,0.0
USP3-AS1,0.2688678,0.2688678,0.0
LOC102723344,0.26894143,0.26894143,0.0
CA12,0.29732767,0.29732767,0.0
ENTPD1-AS1,0.2687214,0.2687214,0.0
CYP2C19,0.26894143,0.26894143,0.0
PLCE1,0.26232693,0.26232693,0.0
LOC101928414,0.26894143,0.26894143,0.0
SLIT1,0.26354107,0.26354107,0.0
DNTT,0.26894143,0.26894143,0.0
MIR6085,0.26894143,0.26894143,0.0
MIR8067,0.26894143,0.26894143,0.0
LIPK,0.26894143,0.26894143,0.0
FAS,0.2826644,0.2826644,0.0
RNLS,0.26117745,0.26117745,0.0
FFAR4,0.26894143,0.26894143,0.0
ARHGAP19-SLIT1,0.26894143,0.26894143,0.0
AS3MT,0.25551802,0.25551802,0.0
BORCS7-ASMT,0.26894143,0.26894143,0.0
RBM20,0.2695867,0.2695867,0.0
ADD3-AS1,0.26894143,0.26894143,0.0
LOC105378470,0.26894143,0.26894143,0.0
LOC101927549,0.26894143,0.26894143,0.0
ITPRIP,0.2712347,0.2712347,0.0
RPS27L,0.27092847,0.27092847,0.0
C2CD4A,0.2645631,0.2645631,0.0
MGC15885,0.26894143,0.26894143,0.0
SNX22,0.23439638,0.23439638,0.0
FAM96A,0.268874,0.268874,0.0
LOC101928988,0.26894143,0.26894143,0.0
MIR422A,0.26894143,0.26894143,0.0
C2CD4B,0.26894143,0.26894143,0.0
GOLGA2P11,0.26894143,0.26894143,0.0
LOC101928907,0.26894143,0.26894143,0.0
MIR190A,0.26894143,0.26894143,0.0
LINC01519,0.26894143,0.26894143,0.0
CFAP70,0.2699637,0.2699637,0.0
DNAJC9-AS1,0.26894143,0.26894143,0.0
ZMIZ1-AS1,0.26894143,0.26894143,0.0
LINC00856,0.26894143,0.26894143,0.0
KCNMA1-AS1,0.26894143,0.26894143,0.0
ZNF503,0.25451827,0.25451827,0.0
HECTD2-AS1,0.26894143,0.26894143,0.0
FBXL22,0.26918155,0.26918155,0.0
RASL12,0.27066553,0.27066553,0.0
PIF1,0.27092177,0.27092177,0.0
MIR1272,0.26894143,0.26894143,0.0
KIAA0101,0.26894143,0.26894143,0.0
DUSP13,0.26894143,0.26894143,0.0
SNORD18C,0.26894143,0.26894143,0.0
RPL4,0.3168849,0.3168849,0.0
SH2D4B,0.26894143,0.26894143,0.0
HTR7,0.26894143,0.26894143,0.0
XLOC_008559,0.26894143,0.26894143,0.0
BLNK,0.2711863,0.2711863,0.0
ZNF365,0.26894143,0.26894143,0.0
C10orf107,0.26894143,0.26894143,0.0
TMEM26-AS1,0.26894143,0.26894143,0.0
RHOBTB1,0.25739822,0.25739822,0.0
ANK3,0.26310992,0.26310992,0.0
LINC01520,0.26894143,0.26894143,0.0
LRRTM3,0.26894143,0.26894143,0.0
LOC101928961,0.26894143,0.26894143,0.0
DYDC2,0.26972812,0.26972812,0.0
DYDC1,0.26894143,0.26894143,0.0
LINC00857,0.26894143,0.26894143,0.0
NUTM2A-AS1,0.26951244,0.26951244,0.0
FAM35A,0.26894143,0.26894143,0.0
GRID1-AS1,0.26894143,0.26894143,0.0
PHYHIPL,0.2546537,0.2546537,0.0
TUBB8,0.26894143,0.26894143,0.0
PAX2,0.27819717,0.27819717,0.0
DNMBP,0.2657072,0.2657072,0.0
C10orf76,0.26894143,0.26894143,0.0
PITX3,0.26894143,0.26894143,0.0
LINC01514,0.26894143,0.26894143,0.0
INA,0.22904494,0.22904494,0.0
C15orf65,0.26892447,0.26892447,0.0
GFRA1,0.29849246,0.29849246,0.0
ABLIM1,0.2558145,0.2558145,0.0
WDR11-AS1,0.26894143,0.26894143,0.0
FGFR2,0.3158901,0.3158901,0.0
CPXM2,0.2698364,0.2698364,0.0
BTBD16,0.26894143,0.26894143,0.0
MIR4713,0.26894143,0.26894143,0.0
TNFAIP8L3,0.26907727,0.26907727,0.0
NEURL1,0.23978928,0.23978928,0.0
SHF,0.25452724,0.25452724,0.0
NDUFAF4P1,0.26894143,0.26894143,0.0
SLC24A5,0.26806465,0.26806465,0.0
LOC102723376,0.26894143,0.26894143,0.0
SNORD142,0.26894143,0.26894143,0.0
LINC00701,0.26894143,0.26894143,0.0
MIR6072,0.26894143,0.26894143,0.0
LINC00700,0.26894143,0.26894143,0.0
MIR5699,0.26894143,0.26894143,0.0
LINC00200,0.26894143,0.26894143,0.0
MIR147B,0.26894143,0.26894143,0.0
SYCE1,0.26894143,0.26894143,0.0
CFAP46,0.26998717,0.26998717,0.0
TCERG1L,0.26894143,0.26894143,0.0
IDI2-AS1,0.2689194,0.2689194,0.0
IDI2,0.26894143,0.26894143,0.0
LOC101927762,0.26894143,0.26894143,0.0
ADARB2-AS1,0.26894143,0.26894143,0.0
SLC16A12,0.24928325,0.24928325,0.0
LIPJ,0.26894143,0.26894143,0.0
MIR628,0.26894143,0.26894143,0.0
PIGBOS1,0.269191,0.269191,0.0
HSP90AB4P,0.26894143,0.26894143,0.0
AQP9,0.2149925,0.2149925,0.0
POLR2M,0.2696512,0.2696512,0.0
DCAF13P3,0.26894143,0.26894143,0.0
LINC00926,0.26894143,0.26894143,0.0
CFAP43,0.27038938,0.27038938,0.0
LOC105370829,0.26894143,0.26894143,0.0
ONECUT1,0.26894143,0.26894143,0.0
MIR1266,0.26894143,0.26894143,0.0
LOC100129973,0.26894143,0.26894143,0.0
BCL2L10,0.26894143,0.26894143,0.0
MNS1,0.27243185,0.27243185,0.0
LINC01413,0.26894143,0.26894143,0.0
NRAP,0.26894143,0.26894143,0.0
GUCY2GP,0.26894143,0.26894143,0.0
LINC00867,0.26894143,0.26894143,0.0
CASC2,0.26894143,0.26894143,0.0
DTWD1,0.2587982,0.2587982,0.0
FGF7,0.27056283,0.27056283,0.0
MIR4716,0.26894143,0.26894143,0.0
LOC100422556,0.26894143,0.26894143,0.0
LOC101926942,0.26894143,0.26894143,0.0
SCG3,0.18962455,0.18962455,0.0
MIR7973-1,0.26894143,0.26894143,0.0
MIR7973-2,0.26894143,0.26894143,0.0
LOC145783,0.26894143,0.26894143,0.0
GCNT3,0.23273206,0.23273206,0.0
LDHAL6B,0.26894143,0.26894143,0.0
MIR2116,0.26894143,0.26894143,0.0
LOC101928725,0.26894143,0.26894143,0.0
LYSMD2,0.22871155,0.22871155,0.0
DUPD1,0.26894143,0.26894143,0.0
BMS1P4,0.26894143,0.26894143,0.0
GLUD1P3,0.26894143,0.26894143,0.0
AGAP5,0.26894143,0.26894143,0.0
SYNPO2L,0.26894143,0.26894143,0.0
MYOZ1,0.26894143,0.26894143,0.0
LOC101929165,0.26894143,0.26894143,0.0
SPTBN5,0.26900452,0.26900452,0.0
MIR3942,0.26894143,0.26894143,0.0
ANP32AP1,0.26894143,0.26894143,0.0
GJD2,0.26894143,0.26894143,0.0
ACTC1,0.26903617,0.26903617,0.0
PPP3CB-AS1,0.26894143,0.26894143,0.0
MSS51,0.26079816,0.26079816,0.0
FAM149B1,0.27032113,0.27032113,0.0
MRPS16,0.2717051,0.2717051,0.0
LOC102723439,0.26894143,0.26894143,0.0
CDHR1,0.2724205,0.2724205,0.0
C10orf99,0.23302911,0.23302911,0.0
HOST2,0.26894143,0.26894143,0.0
RGR,0.26894143,0.26894143,0.0
H2AFY2,0.22937743,0.22937743,0.0
C10orf35,0.26894143,0.26894143,0.0
NEUROG3,0.26894143,0.26894143,0.0
TACR2,0.26985002,0.26985002,0.0
ZNF503-AS1,0.26894143,0.26894143,0.0
LOC101928994,0.26894143,0.26894143,0.0
ADAMTS14,0.2691031,0.2691031,0.0
C10orf55,0.26894143,0.26894143,0.0
ZSWIM8-AS1,0.26894143,0.26894143,0.0
LOC105378367,0.26894143,0.26894143,0.0
MIR606,0.26894143,0.26894143,0.0
LOC101929234,0.26894143,0.26894143,0.0
ZNF503-AS2,0.2689116,0.2689116,0.0
HKDC1,0.25271967,0.25271967,0.0
OIT3,0.26894143,0.26894143,0.0
MIR4676,0.26894143,0.26894143,0.0
MIR7152,0.26894143,0.26894143,0.0
TMEM26,0.26928443,0.26928443,0.0
PRF1,0.26934284,0.26934284,0.0
NODAL,0.26894143,0.26894143,0.0
NPFFR1,0.26894143,0.26894143,0.0
LOC105378330,0.26894143,0.26894143,0.0
C10orf54,0.26894143,0.26894143,0.0
C10orf105,0.26894143,0.26894143,0.0
LOC102723377,0.26894143,0.26894143,0.0
SLC29A3,0.26585948,0.26585948,0.0
C15orf62,0.26894143,0.26894143,0.0
DNAJC17,0.27045465,0.27045465,0.0
DRGX,0.26894143,0.26894143,0.0
C10orf71,0.26894143,0.26894143,0.0
LRRC20,0.2607693,0.2607693,0.0
MIR1296,0.26894143,0.26894143,0.0
EGR2,0.27028212,0.27028212,0.0
LOC283045,0.26894143,0.26894143,0.0
ATOH7,0.26894143,0.26894143,0.0
POU5F1P5,0.26894143,0.26894143,0.0
DNAJC12,0.18511519,0.18511519,0.0
MIR7151,0.26894143,0.26894143,0.0
LINC00845,0.26894143,0.26894143,0.0
PLA2G12B,0.262784,0.262784,0.0
MRLN,0.26894143,0.26894143,0.0
SLC16A9,0.26515144,0.26515144,0.0
FAM13C,0.25177702,0.25177702,0.0
CCEPR,0.26894143,0.26894143,0.0
ANXA2P3,0.26894143,0.26894143,0.0
JMJD1C-AS1,0.26894143,0.26894143,0.0
UNC5B-AS1,0.26896176,0.26896176,0.0
LOC105378349,0.26894143,0.26894143,0.0
LINC01553,0.26894143,0.26894143,0.0
LOC100130698,0.26894143,0.26894143,0.0
PLAC9,0.2691572,0.2691572,0.0
DLG5-AS1,0.26894143,0.26894143,0.0
KCNMA1-AS3,0.26894143,0.26894143,0.0
KCNMA1-AS2,0.26894143,0.26894143,0.0
SFTPD,0.27973303,0.27973303,0.0
MBL1P,0.26894143,0.26894143,0.0
LRIT1,0.26894143,0.26894143,0.0
NUTM2B,0.26894143,0.26894143,0.0
BEND3P3,0.26894143,0.26894143,0.0
FAS-AS1,0.26894143,0.26894143,0.0
