Gene,IG Score Before Training,IG Score After Training,Difference
MRPS18A,0.2725181,0.27251813,2.9802322e-08
ODF2,0.25889,0.25889003,2.9802322e-08
PSIP1,0.24711534,0.24711537,2.9802322e-08
SGSM3,0.21279146,0.21279149,2.9802322e-08
TRIM25,0.23085503,0.23085506,2.9802322e-08
RHOG,0.25854912,0.25854915,2.9802322e-08
RTKN2,0.27230498,0.272305,2.9802322e-08
PPARD,0.25442052,0.25442055,2.9802322e-08
SMARCD3,0.20842056,0.20842059,2.9802322e-08
RBMS1,0.25707957,0.2570796,2.9802322e-08
CLEC11A,0.2731723,0.27317232,2.9802322e-08
EGFR,0.2610187,0.26101872,2.9802322e-08
SIX4,0.26153675,0.26153678,2.9802322e-08
CD163,0.27572066,0.2757207,2.9802322e-08
NUAK1,0.26583007,0.2658301,2.9802322e-08
TMEM251,0.2457998,0.24579982,2.9802322e-08
DEGS1,0.22658536,0.22658539,2.9802322e-08
ZNF526,0.26386976,0.2638698,2.9802322e-08
TMEM63A,0.24768566,0.24768569,2.9802322e-08
CA11,0.1530867,0.15308674,2.9802322e-08
DBP,0.26406428,0.2640643,2.9802322e-08
LYRM4,0.24758504,0.24758507,2.9802322e-08
TDP1,0.25942522,0.25942525,2.9802322e-08
JARID2,0.2520256,0.25202563,2.9802322e-08
E2F3,0.2404854,0.24048543,2.9802322e-08
ITPR2,0.28187156,0.2818716,2.9802322e-08
JAK1,0.16299008,0.16299011,2.9802322e-08
KAT6B,0.23200648,0.2320065,2.9802322e-08
DDX31,0.25328797,0.253288,2.9802322e-08
TCF20,0.24650417,0.2465042,2.9802322e-08
MRPL23,0.2705088,0.27050883,2.9802322e-08
DCTD,0.23552155,0.23552158,2.9802322e-08
LSP1,0.2916919,0.29169193,2.9802322e-08
BROX,0.22934261,0.22934264,2.9802322e-08
ZNF160,0.25278878,0.2527888,2.9802322e-08
ARID2,0.23185411,0.23185414,2.9802322e-08
MYADM,0.24850811,0.24850814,2.9802322e-08
DLG5,0.25202495,0.25202498,2.9802322e-08
SMC4,0.21881106,0.2188111,2.9802322e-08
TRNAU1AP,0.255926,0.25592604,2.9802322e-08
HAT1,0.22803706,0.22803709,2.9802322e-08
TBL3,0.25498512,0.25498515,2.9802322e-08
PRICKLE1,0.27057868,0.2705787,2.9802322e-08
LIG1,0.24509043,0.24509045,2.9802322e-08
NPW,0.26960883,0.26960886,2.9802322e-08
ZDHHC12,0.25664902,0.25664905,2.9802322e-08
NEK6,0.21837626,0.2183763,2.9802322e-08
AMDHD2,0.24797748,0.24797751,2.9802322e-08
SERPINA1,0.29883274,0.29883277,2.9802322e-08
NUTM2A-AS1,0.26951244,0.26951247,2.9802322e-08
BCL6,0.26572797,0.265728,2.9802322e-08
PTBP3,0.10070197,0.100702,2.9802322e-08
RGS10,0.26726046,0.2672605,2.9802322e-08
C12orf49,0.2730897,0.27308974,2.9802322e-08
LRRC47,0.25206375,0.25206378,2.9802322e-08
PTPN1,0.22491676,0.22491679,2.9802322e-08
MYOF,0.24682377,0.2468238,2.9802322e-08
HGSNAT,0.22974524,0.22974527,2.9802322e-08
ARHGDIB,0.2491551,0.24915513,2.9802322e-08
QKI,0.27058277,0.2705828,2.9802322e-08
TAF4,0.21989448,0.21989451,2.9802322e-08
MLH3,0.24558388,0.2455839,2.9802322e-08
GTF2A1,0.24795803,0.24795806,2.9802322e-08
PTGR2,0.2530203,0.25302032,2.9802322e-08
KLHL21,0.25800943,0.25800946,2.9802322e-08
GDE1,0.18718778,0.1871878,2.9802322e-08
RNF207,0.26428446,0.2642845,2.9802322e-08
PPP2R5D,0.23532607,0.2353261,2.9802322e-08
DCLRE1C,0.2689396,0.26893964,2.9802322e-08
HES1,0.18862845,0.18862848,2.9802322e-08
ZNF83,0.25278145,0.25278148,2.9802322e-08
OSBPL7,0.2594434,0.25944343,2.9802322e-08
ZNF766,0.26438668,0.2643867,2.9802322e-08
FAM160A2,0.25128153,0.25128156,2.9802322e-08
TRIM41,0.26065776,0.2606578,2.9802322e-08
KCNK1,0.26128295,0.26128298,2.9802322e-08
ATAD3A,0.26132473,0.26132476,2.9802322e-08
UBALD1,0.26361987,0.2636199,2.9802322e-08
CEBPD,0.19736798,0.19736801,2.9802322e-08
MYO10,0.27305052,0.27305055,2.9802322e-08
DPM2,0.261277,0.26127702,2.9802322e-08
PLEKHG3,0.25815707,0.2581571,2.9802322e-08
PEX10,0.26279572,0.26279575,2.9802322e-08
ILK,0.26121753,0.26121756,2.9802322e-08
MMP23B,0.2700008,0.27000082,2.9802322e-08
IL4R,0.27138594,0.27138597,2.9802322e-08
PCYT1A,0.32151437,0.3215144,2.9802322e-08
DESI2,0.25136948,0.2513695,2.9802322e-08
SRI,0.19359373,0.19359376,2.9802322e-08
SNRNP48,0.2557552,0.25575522,2.9802322e-08
SNF8,0.24479084,0.24479087,2.9802322e-08
SVIL,0.26058275,0.26058277,2.9802322e-08
ADD3,0.25379184,0.25379187,2.9802322e-08
DST,0.26059273,0.26059276,2.9802322e-08
HOXB4,0.26621494,0.26621497,2.9802322e-08
USP20,0.25159612,0.25159615,2.9802322e-08
PPP1R9A,0.247681,0.24768104,2.9802322e-08
FBXO8,0.25935388,0.2593539,2.9802322e-08
ALG1,0.25004858,0.2500486,2.9802322e-08
ARMC1,0.24083202,0.24083205,2.9802322e-08
UBXN2B,0.23488896,0.23488899,2.9802322e-08
STX17,0.2352327,0.23523273,2.9802322e-08
RAD18,0.25899005,0.25899008,2.9802322e-08
SETD7,0.26412022,0.26412025,2.9802322e-08
KIAA0232,0.25226158,0.2522616,2.9802322e-08
NFRKB,0.258911,0.25891104,2.9802322e-08
AKNA,0.27070025,0.27070028,2.9802322e-08
MEGF8,0.25682244,0.25682247,2.9802322e-08
PFKP,0.24013425,0.24013428,2.9802322e-08
DDX10,0.25803557,0.2580356,2.9802322e-08
SLC30A1,0.24861328,0.24861331,2.9802322e-08
STX18,0.2690729,0.26907292,2.9802322e-08
WTIP,0.27389798,0.273898,2.9802322e-08
THOC3,0.27025187,0.2702519,2.9802322e-08
CPM,0.25283197,0.252832,2.9802322e-08
TTYH3,0.2576899,0.25768992,2.9802322e-08
ACTR10,0.19668078,0.19668081,2.9802322e-08
LIMD2,0.3261642,0.32616422,2.9802322e-08
GALM,0.26491266,0.2649127,2.9802322e-08
TDG,0.26081422,0.26081425,2.9802322e-08
ADM,0.25227973,0.25227976,2.9802322e-08
STRN,0.24141908,0.2414191,2.9802322e-08
PEX2,0.22548947,0.2254895,2.9802322e-08
ANO9,0.24711922,0.24711925,2.9802322e-08
CMIP,0.13922618,0.13922621,2.9802322e-08
COMMD3,0.24557623,0.24557626,2.9802322e-08
CHD6,0.23802325,0.23802328,2.9802322e-08
RPE,0.24736759,0.24736762,2.9802322e-08
ATP6V1E2,0.26909944,0.26909947,2.9802322e-08
CEP295,0.2567142,0.25671422,2.9802322e-08
PPP2R5A,0.23302802,0.23302805,2.9802322e-08
JMJD4,0.25584355,0.25584358,2.9802322e-08
CDH3,0.2997254,0.29972544,2.9802322e-08
ZNF747,0.26578844,0.26578847,2.9802322e-08
HK2,0.228745,0.22874503,2.9802322e-08
RBSN,0.27067468,0.2706747,2.9802322e-08
RHNO1,0.25494662,0.25494665,2.9802322e-08
SMYD2,0.29376727,0.2937673,2.9802322e-08
CALML5,0.2964387,0.29643872,2.9802322e-08
HDAC11,0.26210564,0.26210567,2.9802322e-08
CNTRL,0.25062796,0.250628,2.9802322e-08
IRF6,0.25632948,0.2563295,2.9802322e-08
NBN,0.23379037,0.2337904,2.9802322e-08
ZNF574,0.26460132,0.26460135,2.9802322e-08
RGS12,0.261037,0.26103702,2.9802322e-08
MTMR3,0.23966552,0.23966555,2.9802322e-08
CFH,0.27545917,0.2754592,2.9802322e-08
PHF10,0.2758995,0.27589953,2.9802322e-08
AFAP1,0.26610616,0.2661062,2.9802322e-08
PSMD12,0.24562268,0.24562271,2.9802322e-08
ADSS,0.22735947,0.2273595,2.9802322e-08
TP53INP1,0.2733272,0.27332723,2.9802322e-08
ADGRF5,0.2727791,0.27277914,2.9802322e-08
MAP3K3,0.26703754,0.26703757,2.9802322e-08
LIMA1,0.24047884,0.24047887,2.9802322e-08
CCNE1,0.3013319,0.30133194,2.9802322e-08
WDR24,0.26084948,0.2608495,2.9802322e-08
UNG,0.25756168,0.2575617,2.9802322e-08
CEBPG,0.24506745,0.24506748,2.9802322e-08
SLF2,0.23741099,0.23741102,2.9802322e-08
DCAKD,0.25016114,0.25016117,2.9802322e-08
JKAMP,0.26535058,0.2653506,2.9802322e-08
GNPTAB,0.26451078,0.2645108,2.9802322e-08
ING2,0.25903788,0.2590379,2.9802322e-08
TSPAN17,0.27778867,0.2777887,2.9802322e-08
GBF1,0.24389629,0.24389632,2.9802322e-08
LRRCC1,0.2560007,0.25600073,2.9802322e-08
RNF43,0.22092398,0.220924,2.9802322e-08
FBXO2,0.254166,0.25416604,2.9802322e-08
PDCL,0.25005877,0.2500588,2.9802322e-08
TSR3,0.228039,0.22803903,2.9802322e-08
KCTD10,0.25814125,0.25814128,2.9802322e-08
RHBDF1,0.26532993,0.26532996,2.9802322e-08
WASL,0.20856054,0.20856057,2.9802322e-08
PTPN12,0.22465955,0.22465958,2.9802322e-08
LAT,0.26708272,0.26708275,2.9802322e-08
UTP18,0.23846123,0.23846126,2.9802322e-08
NEDD1,0.26583633,0.26583636,2.9802322e-08
PHLDB1,0.25438443,0.25438446,2.9802322e-08
PUM2,0.1963321,0.19633213,2.9802322e-08
CBY1,0.2605419,0.26054192,2.9802322e-08
ITGA7,0.27035588,0.2703559,2.9802322e-08
ASXL2,0.24990448,0.24990451,2.9802322e-08
WDR5,0.26157162,0.26157165,2.9802322e-08
FABP5,0.2583491,0.25834912,2.9802322e-08
MGAT1,0.26274484,0.26274487,2.9802322e-08
C20orf96,0.26648697,0.266487,2.9802322e-08
EPS8L2,0.23865598,0.23865601,2.9802322e-08
MICALL2,0.2631927,0.26319274,2.9802322e-08
ADAM12,0.27095023,0.27095026,2.9802322e-08
KLF5,0.08048246,0.08048248,2.2351742e-08
RNASEK,0.09584375,0.09584377,2.2351742e-08
PPDPF,0.02142584,0.021425856,1.6763806e-08
ATG3,0.19966029,0.1996603,1.4901161e-08
SUCLG2,0.21146081,0.21146083,1.4901161e-08
HSPA1B,0.14978717,0.14978719,1.4901161e-08
TMEM183A,0.18830332,0.18830334,1.4901161e-08
PPP1R15A,0.23402993,0.23402995,1.4901161e-08
SEPHS2,0.23223527,0.23223528,1.4901161e-08
ETS2,0.15074243,0.15074244,1.4901161e-08
PRKAG2,0.23281933,0.23281935,1.4901161e-08
CYTH3,0.24053238,0.2405324,1.4901161e-08
SPR,0.21364686,0.21364687,1.4901161e-08
ACSS2,0.23442912,0.23442914,1.4901161e-08
SAT1,0.06995707,0.069957085,1.4901161e-08
KTN1,0.16447939,0.1644794,1.4901161e-08
MED4,0.22587524,0.22587526,1.4901161e-08
CREBZF,0.18776947,0.18776949,1.4901161e-08
SNU13,0.12558396,0.12558398,1.4901161e-08
RABGAP1,0.2281711,0.22817111,1.4901161e-08
APMAP,0.1985087,0.19850871,1.4901161e-08
CTNND1,0.101430275,0.10143029,1.4901161e-08
TOLLIP,0.23672274,0.23672275,1.4901161e-08
ITGA6,0.1770448,0.17704481,1.4901161e-08
TM2D3,0.23013173,0.23013175,1.4901161e-08
C7orf50,0.20452034,0.20452036,1.4901161e-08
CRLS1,0.21086335,0.21086337,1.4901161e-08
TTC17,0.19650328,0.1965033,1.4901161e-08
TNPO3,0.23532853,0.23532854,1.4901161e-08
PLCG2,0.19489045,0.19489047,1.4901161e-08
SPG7,0.14872415,0.14872417,1.4901161e-08
BET1L,0.23568419,0.2356842,1.4901161e-08
CTBP2,0.1700057,0.17000571,1.4901161e-08
GOLGA8B,0.22034138,0.2203414,1.4901161e-08
GTF3C1,0.21483597,0.21483599,1.4901161e-08
PPM1B,0.20889473,0.20889474,1.4901161e-08
FAM120A,0.17037949,0.1703795,1.4901161e-08
ATP8B2,0.23088841,0.23088843,1.4901161e-08
TNRC6A,0.21819662,0.21819663,1.4901161e-08
CDC123,0.21743234,0.21743235,1.4901161e-08
EIF5,0.17642547,0.17642549,1.4901161e-08
AVL9,0.18721436,0.18721437,1.4901161e-08
SIAE,0.22756803,0.22756805,1.4901161e-08
NABP1,0.21339042,0.21339044,1.4901161e-08
WNK2,0.23643221,0.23643222,1.4901161e-08
ALG13,0.20651059,0.2065106,1.4901161e-08
VPS13C,0.1842499,0.18424991,1.4901161e-08
USP34,0.18783875,0.18783876,1.4901161e-08
MBIP,0.19870007,0.19870009,1.4901161e-08
CREBBP,0.23500483,0.23500484,1.4901161e-08
ANXA4,0.21105619,0.2110562,1.4901161e-08
PKP3,0.20527638,0.2052764,1.4901161e-08
DMTF1,0.22304462,0.22304463,1.4901161e-08
TEX2,0.2372807,0.23728071,1.4901161e-08
BTBD2,0.15459028,0.1545903,1.4901161e-08
PTRHD1,0.24661581,0.24661583,1.4901161e-08
TNIP1,0.23797311,0.23797312,1.4901161e-08
RNPEPL1,0.23576683,0.23576684,1.4901161e-08
ZBTB38,0.17765893,0.17765895,1.4901161e-08
GLUD1,0.22272904,0.22272906,1.4901161e-08
SPPL2B,0.21853624,0.21853626,1.4901161e-08
GSK3B,0.1991104,0.19911042,1.4901161e-08
NDUFA5,0.18066612,0.18066613,1.4901161e-08
MYO1C,0.24482056,0.24482058,1.4901161e-08
UQCRC2,0.22473246,0.22473247,1.4901161e-08
HSPH1,0.15928547,0.15928549,1.4901161e-08
AMFR,0.20550372,0.20550373,1.4901161e-08
USP14,0.2244105,0.22441052,1.4901161e-08
TOM1L2,0.22059327,0.22059329,1.4901161e-08
AGAP1,0.15965515,0.15965517,1.4901161e-08
CES2,0.22733124,0.22733125,1.4901161e-08
IGFBP2,0.051031098,0.051031113,1.4901161e-08
NDRG2,0.2227503,0.22275032,1.4901161e-08
MGLL,0.22689101,0.22689103,1.4901161e-08
NUTF2,0.1826333,0.18263331,1.4901161e-08
MAP1B,0.20962399,0.209624,1.4901161e-08
RAMP1,0.22990757,0.22990759,1.4901161e-08
STK35,0.23853807,0.23853809,1.4901161e-08
NSF,0.19993965,0.19993967,1.4901161e-08
PNRC1,0.19331428,0.1933143,1.4901161e-08
SEC61G,0.24098723,0.24098724,1.4901161e-08
VKORC1L1,0.24437675,0.24437676,1.4901161e-08
ZBTB20,0.17953542,0.17953543,1.4901161e-08
IDS,0.15321195,0.15321197,1.4901161e-08
NDUFB10,0.19312714,0.19312716,1.4901161e-08
SLC30A9,0.2015873,0.20158732,1.4901161e-08
PRRC2C,0.22201525,0.22201526,1.4901161e-08
SRPRB,0.1718444,0.17184441,1.4901161e-08
PTP4A3,0.19162713,0.19162714,1.4901161e-08
CASK,0.18242906,0.18242908,1.4901161e-08
PSMD11,0.24763986,0.24763988,1.4901161e-08
MCRS1,0.21719746,0.21719748,1.4901161e-08
TRIB1,0.19102994,0.19102995,1.4901161e-08
EXT1,0.22639939,0.2263994,1.4901161e-08
MEF2D,0.22671299,0.226713,1.4901161e-08
TMEM245,0.18777965,0.18777966,1.4901161e-08
SERINC3,0.14849205,0.14849207,1.4901161e-08
TMEM11,0.23284058,0.2328406,1.4901161e-08
RUNX1T1,0.24707331,0.24707332,1.4901161e-08
LENG8,0.071490295,0.07149031,1.4901161e-08
PHC1,0.23291446,0.23291448,1.4901161e-08
RNPC3,0.22646251,0.22646253,1.4901161e-08
ARFGEF1,0.21980037,0.21980038,1.4901161e-08
AAAS,0.24150658,0.24150659,1.4901161e-08
ARFIP1,0.21621118,0.2162112,1.4901161e-08
MCM4,0.13847764,0.13847765,1.4901161e-08
FNBP1,0.22193311,0.22193313,1.4901161e-08
GIT1,0.24006301,0.24006303,1.4901161e-08
GOLGA7,0.22581053,0.22581054,1.4901161e-08
NBR1,0.2079258,0.20792581,1.4901161e-08
ANKHD1,0.20490904,0.20490906,1.4901161e-08
DCTN3,0.21334076,0.21334077,1.4901161e-08
TMEM68,0.2196832,0.21968322,1.4901161e-08
PTPA,0.16717027,0.16717029,1.4901161e-08
IMPAD1,0.19790463,0.19790465,1.4901161e-08
ATP6V0E1,0.19155857,0.19155858,1.4901161e-08
DMTN,0.22087258,0.2208726,1.4901161e-08
EPHA2,0.2301205,0.23012051,1.4901161e-08
SIGMAR1,0.23405412,0.23405413,1.4901161e-08
TXN2,0.24048331,0.24048333,1.4901161e-08
LARP4,0.21500334,0.21500336,1.4901161e-08
ATP6V1B2,0.19633897,0.19633898,1.4901161e-08
ULK1,0.23981449,0.2398145,1.4901161e-08
UTP23,0.21819453,0.21819454,1.4901161e-08
LASP1,0.14034325,0.14034326,1.4901161e-08
MLLT6,0.17838235,0.17838237,1.4901161e-08
MON2,0.20952544,0.20952545,1.4901161e-08
MICU2,0.24042241,0.24042243,1.4901161e-08
ATXN7L3B,0.14879599,0.148796,1.4901161e-08
ACOX1,0.19267346,0.19267347,1.4901161e-08
TSPAN31,0.2460211,0.24602112,1.4901161e-08
CLCN3,0.22811885,0.22811887,1.4901161e-08
NECAB3,0.20507407,0.20507409,1.4901161e-08
CMPK1,0.17225438,0.1722544,1.4901161e-08
S100A10,0.013564752,0.013564765,1.3038516e-08
STAT1,0.054762498,0.05476251,1.1175871e-08
B2M,0.001548916,0.0015489189,2.910383e-09
RPL19,0.0022501007,0.0022501028,2.0954758e-09
R3HDM2,0.23156135,0.23156135,0.0
IFITM5,0.26894143,0.26894143,0.0
KRT79,0.26894143,0.26894143,0.0
MIR210HG,0.26894927,0.26894927,0.0
RASSF7,0.19403149,0.19403149,0.0
ATF7,0.2551779,0.2551779,0.0
IFITM1,0.27674258,0.27674258,0.0
HOXC9,0.2715476,0.2715476,0.0
LOC400043,0.26894143,0.26894143,0.0
LRRC56,0.26234984,0.26234984,0.0
HRAS,0.23618826,0.23618826,0.0
CBX5,0.23299344,0.23299344,0.0
LOC102724050,0.26894143,0.26894143,0.0
LMNTD2,0.26995423,0.26995423,0.0
FXYD6-FXYD2,0.26894143,0.26894143,0.0
PTDSS2,0.2569544,0.2569544,0.0
RNH1,0.21405976,0.21405976,0.0
TMEM80,0.26025057,0.26025057,0.0
KRT86,0.26894143,0.26894143,0.0
CDHR5,0.24590452,0.24590452,0.0
DRD4,0.2690205,0.2690205,0.0
LRP1-AS,0.26894143,0.26894143,0.0
NR4A1,0.12763739,0.12763739,0.0
SCT,0.26894143,0.26894143,0.0
KRT77,0.26894143,0.26894143,0.0
IRF7,0.26319546,0.26319546,0.0
MIR6715A,0.26894143,0.26894143,0.0
PHRF1,0.24606027,0.24606027,0.0
PLBD1-AS1,0.26894143,0.26894143,0.0
PSMD13,0.18921794,0.18921794,0.0
SCN8A,0.24903084,0.24903084,0.0
TRPC6,0.23084909,0.23084909,0.0
LOC105369486,0.26894143,0.26894143,0.0
C11orf65,0.26906252,0.26906252,0.0
KCNMB4,0.26451853,0.26451853,0.0
PTPRR,0.26992294,0.26992294,0.0
EXPH5,0.26067758,0.26067758,0.0
LGR5,0.20994772,0.20994772,0.0
SIRT3,0.24977562,0.24977562,0.0
LOC283140,0.26894143,0.26894143,0.0
ADAMTS8,0.26894143,0.26894143,0.0
C11orf44,0.26894143,0.26894143,0.0
TMEM19,0.26849103,0.26849103,0.0
TPH2,0.26894143,0.26894143,0.0
ART4,0.26894143,0.26894143,0.0
CWF19L2,0.2593206,0.2593206,0.0
LINC01532,0.26894143,0.26894143,0.0
ELMOD1,0.26915926,0.26915926,0.0
TMPRSS4,0.1658141,0.1658141,0.0
MIR6743,0.26894143,0.26894143,0.0
RIC8A,0.25014547,0.25014547,0.0
ODF3,0.26894143,0.26894143,0.0
LOC100507377,0.26894143,0.26894143,0.0
HELB,0.26297787,0.26297787,0.0
GRIP1,0.26276246,0.26276246,0.0
IRAK3,0.27082437,0.27082437,0.0
PTPRB,0.320186,0.320186,0.0
SCGB1C1,0.26894143,0.26894143,0.0
NLRP6,0.26894143,0.26894143,0.0
HIST4H4,0.26894143,0.26894143,0.0
CCT2,0.24581823,0.24581823,0.0
LOC101928002,0.26894143,0.26894143,0.0
HAVCR1P1,0.26894143,0.26894143,0.0
MYRFL,0.26894143,0.26894143,0.0
CEP126,0.25799635,0.25799635,0.0
LOC100507250,0.26894143,0.26894143,0.0
LRP3,0.22162329,0.22162329,0.0
FAM99B,0.26894143,0.26894143,0.0
FAM99A,0.26894143,0.26894143,0.0
DUSP8,0.26096088,0.26096088,0.0
MOB2,0.24459556,0.24459556,0.0
TOLLIP-AS1,0.26894143,0.26894143,0.0
SLC7A10,0.26894143,0.26894143,0.0
TMPRSS12,0.26894143,0.26894143,0.0
MIR6744,0.26894143,0.26894143,0.0
MUC5B,0.23801726,0.23801726,0.0
CEBPA,0.26223698,0.26223698,0.0
MUC2,0.045776077,0.045776077,0.0
PLEKHF1,0.27474692,0.27474692,0.0
LOC101927503,0.26894143,0.26894143,0.0
MUC6,0.68679595,0.68679595,0.0
ASIC1,0.255719,0.255719,0.0
FAM234B,0.277591,0.277591,0.0
KRTAP5-2,0.26894143,0.26894143,0.0
FMNL3,0.26720858,0.26720858,0.0
YAF2,0.25143453,0.25143453,0.0
OR51S1,0.26894143,0.26894143,0.0
OR52R1,0.26894143,0.26894143,0.0
CLEC4E,0.26894143,0.26894143,0.0
OR51F1,0.26894143,0.26894143,0.0
OR51D1,0.26894143,0.26894143,0.0
KRTAP5-4,0.26894143,0.26894143,0.0
OR52I1,0.26894143,0.26894143,0.0
OR51E2,0.20707405,0.20707405,0.0
TRIM68,0.26972297,0.26972297,0.0
MIR7847,0.26894143,0.26894143,0.0
FAAP24,0.27074605,0.27074605,0.0
KRTAP5-1,0.26894143,0.26894143,0.0
KRTAP5-6,0.26894143,0.26894143,0.0
KRTAP5-3,0.26894143,0.26894143,0.0
SLC7A9,0.26894143,0.26894143,0.0
DIP2B,0.2694986,0.2694986,0.0
ASCL2,0.23863901,0.23863901,0.0
C11orf21,0.26901904,0.26901904,0.0
PANO1,0.26894143,0.26894143,0.0
SLC11A2,0.20489176,0.20489176,0.0
SLC25A22,0.24968241,0.24968241,0.0
LOC143666,0.26894143,0.26894143,0.0
AP2A2,0.24108224,0.24108224,0.0
SMAGP,0.21651258,0.21651258,0.0
USP2-AS1,0.26894143,0.26894143,0.0
CAPZA3,0.26894143,0.26894143,0.0
CBL,0.25995466,0.25995466,0.0
CCDC84,0.24830614,0.24830614,0.0
MIR6715B,0.26894143,0.26894143,0.0
LOC102723895,0.26894143,0.26894143,0.0
SLC4A8,0.21305715,0.21305715,0.0
MIR210,0.26894143,0.26894143,0.0
KCNH3,0.26323816,0.26323816,0.0
CEND1,0.25547606,0.25547606,0.0
SPATS2,0.23878299,0.23878299,0.0
LINC01559,0.26894143,0.26894143,0.0
SKP1P2,0.26894143,0.26894143,0.0
LOC171391,0.26894143,0.26894143,0.0
PDDC1,0.26894143,0.26894143,0.0
MIR3974,0.26894143,0.26894143,0.0
TSPAN32,0.26902318,0.26902318,0.0
SNORA52,0.26894143,0.26894143,0.0
NANOGNB,0.26894143,0.26894143,0.0
PIDD1,0.2616216,0.2616216,0.0
NCKAP5L,0.2763257,0.2763257,0.0
KCNQ1-AS1,0.26894143,0.26894143,0.0
TRPM5,0.26894143,0.26894143,0.0
GDF3,0.26894143,0.26894143,0.0
TSSC4,0.2508434,0.2508434,0.0
PNPLA2,0.22868411,0.22868411,0.0
USP15,0.21099013,0.21099013,0.0
ZNF230,0.26894143,0.26894143,0.0
LOC101928063,0.26894143,0.26894143,0.0
CD163L1,0.27091208,0.27091208,0.0
ZNF155,0.2692594,0.2692594,0.0
ZNF221,0.26308882,0.26308882,0.0
ACSM4,0.26894143,0.26894143,0.0
LOC102723838,0.26894143,0.26894143,0.0
ZNF45,0.27060238,0.27060238,0.0
LOC100505715,0.26894143,0.26894143,0.0
C12orf56,0.26519263,0.26519263,0.0
PLXNC1,0.25750336,0.25750336,0.0
ZNF404,0.26323345,0.26323345,0.0
ZNF283,0.25293282,0.25293282,0.0
XPNPEP1,0.2536045,0.2536045,0.0
RASSF3,0.28411418,0.28411418,0.0
DPY19L2,0.26866725,0.26866725,0.0
FGD6,0.2543183,0.2543183,0.0
VEZT,0.25004137,0.25004137,0.0
LAYN,0.2716146,0.2716146,0.0
C11orf53,0.26904193,0.26904193,0.0
NR2C1,0.2548617,0.2548617,0.0
USP44,0.26894143,0.26894143,0.0
NTN4,0.100844346,0.100844346,0.0
ZNF222,0.26894143,0.26894143,0.0
LOC105369921,0.26894143,0.26894143,0.0
POC1B-GALNT4,0.26894143,0.26894143,0.0
DPPA3,0.26894143,0.26894143,0.0
TSFM,0.23684523,0.23684523,0.0
SORCS3-AS1,0.26894143,0.26894143,0.0
AVIL,0.26705754,0.26705754,0.0
LOC100506844,0.26894143,0.26894143,0.0
LOC101929011,0.26894143,0.26894143,0.0
ARHGAP20,0.269027,0.269027,0.0
PHLDB3,0.26204073,0.26204073,0.0
TAC3,0.26894143,0.26894143,0.0
CD177,0.26012725,0.26012725,0.0
NOX4,0.26691163,0.26691163,0.0
PGR,0.2692171,0.2692171,0.0
CHST11,0.26721993,0.26721993,0.0
ARHGAP42,0.26023263,0.26023263,0.0
LYPD5,0.26903212,0.26903212,0.0
LOC101929295,0.26894143,0.26894143,0.0
HCFC2,0.23817047,0.23817047,0.0
KDM4E,0.26894143,0.26894143,0.0
LOC105369438,0.26894143,0.26894143,0.0
C12orf45,0.24857374,0.24857374,0.0
KIAA1033,0.26894143,0.26894143,0.0
HEPHL1,0.26894143,0.26894143,0.0
PLEKHB1,0.26914713,0.26914713,0.0
MAML2,0.2535278,0.2535278,0.0
TBC1D30,0.25053507,0.25053507,0.0
TBK1,0.24282327,0.24282327,0.0
HMGA2,0.28496328,0.28496328,0.0
IRGC,0.26894143,0.26894143,0.0
IRGQ,0.25287887,0.25287887,0.0
MSRB3,0.2701562,0.2701562,0.0
SRRM5,0.2696306,0.2696306,0.0
TEX101,0.26894143,0.26894143,0.0
ZNF576,0.253389,0.253389,0.0
PINLYP,0.2690214,0.2690214,0.0
MIR4295,0.26894143,0.26894143,0.0
ERP27,0.2600491,0.2600491,0.0
RPSAP52,0.26894143,0.26894143,0.0
ZNF575,0.26894143,0.26894143,0.0
CADM4,0.23994344,0.23994344,0.0
LYPD3,0.27084744,0.27084744,0.0
LOC100507065,0.26894143,0.26894143,0.0
CLMP,0.26940307,0.26940307,0.0
C11orf63,0.26894143,0.26894143,0.0
GRAMD1B,0.26899853,0.26899853,0.0
MIR100HG,0.2686234,0.2686234,0.0
LINC01533,0.26894143,0.26894143,0.0
TECTA,0.26894143,0.26894143,0.0
NECTIN1,0.25608975,0.25608975,0.0
TMCC3,0.24441639,0.24441639,0.0
FLI1,0.26985887,0.26985887,0.0
SYTL2,0.20312816,0.20312816,0.0
LOC101927411,0.26894143,0.26894143,0.0
VSTM5,0.26894143,0.26894143,0.0
LOC400684,0.26894143,0.26894143,0.0
DPY19L3,0.2599515,0.2599515,0.0
SLC36A4,0.24957657,0.24957657,0.0
FAT3,0.26894143,0.26894143,0.0
KCNJ1,0.26894143,0.26894143,0.0
PDGFD,0.26902306,0.26902306,0.0
DYNC2H1,0.22312701,0.22312701,0.0
FAM66C,0.26894143,0.26894143,0.0
ST3GAL4-AS1,0.26894143,0.26894143,0.0
CDON,0.2654663,0.2654663,0.0
FAM118B,0.25460967,0.25460967,0.0
VSTM2B,0.26972136,0.26972136,0.0
JAM3,0.26342916,0.26342916,0.0
POP4,0.27673635,0.27673635,0.0
LINC01224,0.26894143,0.26894143,0.0
ZNF675,0.26160857,0.26160857,0.0
ZNF681,0.26579303,0.26579303,0.0
RPSAP58,0.26894143,0.26894143,0.0
